연도,일시,측정소,PM2.5
4,01-03 00:00,공주,0.018820193395868476
4,01-03 01:00,공주,0.01941194675810362
4,01-03 02:00,공주,0.012462279209277477
4,01-03 03:00,공주,0.015840361931792765
4,01-03 04:00,공주,0.01699322249513989
4,01-03 05:00,공주,0.017356251521167432
4,01-03 06:00,공주,0.022261642950014718
4,01-03 07:00,공주,0.037349780520264206
4,01-03 08:00,공주,0.056107240584713045
4,01-03 09:00,공주,0.07276813049861282
4,01-03 10:00,공주,0.07699625496544556
4,01-03 11:00,공주,0.07544167103743166
4,01-03 12:00,공주,0.062151469433212744
4,01-03 13:00,공주,0.05799992251485993
4,01-03 14:00,공주,0.05399298059999912
4,01-03 15:00,공주,0.05174341041761409
4,01-03 16:00,공주,0.05328123405308551
4,01-03 17:00,공주,0.04936503420959746
4,01-03 18:00,공주,0.0468705832934473
4,01-03 19:00,공주,0.044719121004177846
4,01-03 20:00,공주,0.04187443732357129
4,01-03 21:00,공주,0.040188560226309296
4,01-03 22:00,공주,0.03767749544257889
4,01-03 23:00,공주,0.03569833691309009
4,01-04 00:00,공주,0.018820193395868476
4,01-04 01:00,공주,0.01941194675810362
4,01-04 02:00,공주,0.012462279209277477
4,01-04 03:00,공주,0.015840361931792765
4,01-04 04:00,공주,0.01699322249513989
4,01-04 05:00,공주,0.017356251521167432
4,01-04 06:00,공주,0.022261642950014718
4,01-04 07:00,공주,0.037349780520264206
4,01-04 08:00,공주,0.056107240584713045
4,01-04 09:00,공주,0.07276813049861282
4,01-04 10:00,공주,0.07699625496544556
4,01-04 11:00,공주,0.07544167103743166
4,01-04 12:00,공주,0.062151469433212744
4,01-04 13:00,공주,0.05799992251485993
4,01-04 14:00,공주,0.05399298059999912
4,01-04 15:00,공주,0.05174341041761409
4,01-04 16:00,공주,0.05328123405308551
4,01-04 17:00,공주,0.04936503420959746
4,01-04 18:00,공주,0.0468705832934473
4,01-04 19:00,공주,0.044719121004177846
4,01-04 20:00,공주,0.04187443732357129
4,01-04 21:00,공주,0.040188560226309296
4,01-04 22:00,공주,0.03767749544257889
4,01-04 23:00,공주,0.03569833691309009
4,01-05 00:00,공주,0.018820193395868476
4,01-05 01:00,공주,0.01941194675810362
4,01-05 02:00,공주,0.012462279209277477
4,01-05 03:00,공주,0.015840361931792765
4,01-05 04:00,공주,0.01699322249513989
4,01-05 05:00,공주,0.017356251521167432
4,01-05 06:00,공주,0.022261642950014718
4,01-05 07:00,공주,0.037349780520264206
4,01-05 08:00,공주,0.056107240584713045
4,01-05 09:00,공주,0.07276813049861282
4,01-05 10:00,공주,0.07699625496544556
4,01-05 11:00,공주,0.07544167103743166
4,01-05 12:00,공주,0.062151469433212744
4,01-05 13:00,공주,0.05799992251485993
4,01-05 14:00,공주,0.05399298059999912
4,01-05 15:00,공주,0.05174341041761409
4,01-05 16:00,공주,0.05328123405308551
4,01-05 17:00,공주,0.04936503420959746
4,01-05 18:00,공주,0.0468705832934473
