,연도,일시,측정소,PM2.5
0,4,01-03 00:00,공주,0.114719252521676
1,4,01-03 01:00,공주,0.11542993474027483
2,4,01-03 02:00,공주,0.11702422260650786
3,4,01-03 03:00,공주,0.1152950393715124
4,4,01-03 04:00,공주,0.11285011195736747
5,4,01-03 05:00,공주,0.11185634852429989
6,4,01-03 06:00,공주,0.11192740119059408
7,4,01-03 07:00,공주,0.12077124003695844
8,4,01-03 08:00,공주,0.13045749049214933
9,4,01-03 09:00,공주,0.13144487765223864
10,4,01-03 10:00,공주,0.12162127349726749
11,4,01-03 11:00,공주,0.10695351352172314
12,4,01-03 12:00,공주,0.10194924226329531
13,4,01-03 13:00,공주,0.09850667306098235
14,4,01-03 14:00,공주,0.09989310800969912
15,4,01-03 15:00,공주,0.10074182851589011
16,4,01-03 16:00,공주,0.1068569003396481
17,4,01-03 17:00,공주,0.1083337420091657
18,4,01-03 18:00,공주,0.10974961907302508
19,4,01-03 19:00,공주,0.11353645495107902
20,4,01-03 20:00,공주,0.11019785937417709
21,4,01-03 21:00,공주,0.10782395968721169
22,4,01-03 22:00,공주,0.10685654095585616
23,4,01-03 23:00,공주,0.10804618796320128
24,4,01-04 00:00,공주,0.114719252521676
25,4,01-04 01:00,공주,0.11542993474027483
26,4,01-04 02:00,공주,0.11702422260650786
27,4,01-04 03:00,공주,0.1152950393715124
28,4,01-04 04:00,공주,0.11285011195736747
29,4,01-04 05:00,공주,0.11185634852429989
30,4,01-04 06:00,공주,0.11192740119059408
31,4,01-04 07:00,공주,0.12077124003695844
32,4,01-04 08:00,공주,0.13045749049214933
33,4,01-04 09:00,공주,0.13144487765223864
34,4,01-04 10:00,공주,0.12162127349726749
35,4,01-04 11:00,공주,0.10695351352172314
36,4,01-04 12:00,공주,0.10194924226329531
37,4,01-04 13:00,공주,0.09850667306098235
38,4,01-04 14:00,공주,0.09989310800969912
39,4,01-04 15:00,공주,0.10074182851589011
40,4,01-04 16:00,공주,0.1068569003396481
41,4,01-04 17:00,공주,0.1083337420091657
42,4,01-04 18:00,공주,0.10974961907302508
43,4,01-04 19:00,공주,0.11353645495107902
44,4,01-04 20:00,공주,0.11019785937417709
45,4,01-04 21:00,공주,0.10782395968721169
46,4,01-04 22:00,공주,0.10685654095585616
47,4,01-04 23:00,공주,0.10804618796320128
48,4,01-05 00:00,공주,0.114719252521676
49,4,01-05 01:00,공주,0.11542993474027483
50,4,01-05 02:00,공주,0.11702422260650786
51,4,01-05 03:00,공주,0.1152950393715124
52,4,01-05 04:00,공주,0.11285011195736747
53,4,01-05 05:00,공주,0.11185634852429989
54,4,01-05 06:00,공주,0.11192740119059408
55,4,01-05 07:00,공주,0.12077124003695844
56,4,01-05 08:00,공주,0.13045749049214933
57,4,01-05 09:00,공주,0.13144487765223864
58,4,01-05 10:00,공주,0.12162127349726749
59,4,01-05 11:00,공주,0.10695351352172314
60,4,01-05 12:00,공주,0.10194924226329531
61,4,01-05 13:00,공주,0.09850667306098235
62,4,01-05 14:00,공주,0.09989310800969912
63,4,01-05 15:00,공주,0.10074182851589011
64,4,01-05 16:00,공주,0.1068569003396481
65,4,01-05 17:00,공주,0.1083337420091657
66,4,01-05 18:00,공주,0.10974961907302508
67,4,01-05 19:00,공주,0.11353645495107902
68,4,01-05 20:00,공주,0.11019785937417709
69,4,01-05 21:00,공주,0.10782395968721169
70,4,01-05 22:00,공주,0.10685654095585616
71,4,01-05 23:00,공주,0.10804618796320128
72,4,01-08 00:00,공주,0.114719252521676
73,4,01-08 01:00,공주,0.11542993474027483
74,4,01-08 02:00,공주,0.11702422260650786
75,4,01-08 03:00,공주,0.1152950393715124
76,4,01-08 04:00,공주,0.11285011195736747
77,4,01-08 05:00,공주,0.11185634852429989
78,4,01-08 06:00,공주,0.11192740119059408
79,4,01-08 07:00,공주,0.12077124003695844
80,4,01-08 08:00,공주,0.13045749049214933
81,4,01-08 09:00,공주,0.13144487765223864
82,4,01-08 10:00,공주,0.12162127349726749
83,4,01-08 11:00,공주,0.10695351352172314
