,연도,일시,측정소,PM2.5
0,4,01-03 00:00,공주,0.1141715438382261
1,4,01-03 01:00,공주,0.11067902733094036
2,4,01-03 02:00,공주,0.11394112982643888
3,4,01-03 03:00,공주,0.1176627899491362
4,4,01-03 04:00,공주,0.1146197433218174
5,4,01-03 05:00,공주,0.11215632054597963
6,4,01-03 06:00,공주,0.11513349557912753
7,4,01-03 07:00,공주,0.11874711643397909
8,4,01-03 08:00,공주,0.12879012811662732
9,4,01-03 09:00,공주,0.13257853135784153
10,4,01-03 10:00,공주,0.12410861400104892
11,4,01-03 11:00,공주,0.1119084349771785
12,4,01-03 12:00,공주,0.10230150862207633
13,4,01-03 13:00,공주,0.0969547316813911
14,4,01-03 14:00,공주,0.1045924275332959
15,4,01-03 15:00,공주,0.10535152738932739
16,4,01-03 16:00,공주,0.10535950797000275
17,4,01-03 17:00,공주,0.11020394555181713
18,4,01-03 18:00,공주,0.11068135178141386
19,4,01-03 19:00,공주,0.11026715604203048
20,4,01-03 20:00,공주,0.112791963326312
21,4,01-03 21:00,공주,0.10949521212616262
22,4,01-03 22:00,공주,0.10912076584038213
23,4,01-03 23:00,공주,0.1096637301292622
24,4,01-04 00:00,공주,0.1141715438382261
25,4,01-04 01:00,공주,0.11067902733094036
26,4,01-04 02:00,공주,0.11394112982643888
27,4,01-04 03:00,공주,0.1176627899491362
28,4,01-04 04:00,공주,0.1146197433218174
29,4,01-04 05:00,공주,0.11215632054597963
30,4,01-04 06:00,공주,0.11513349557912753
31,4,01-04 07:00,공주,0.11874711643397909
32,4,01-04 08:00,공주,0.12879012811662732
33,4,01-04 09:00,공주,0.13257853135784153
34,4,01-04 10:00,공주,0.12410861400104892
35,4,01-04 11:00,공주,0.1119084349771785
36,4,01-04 12:00,공주,0.10230150862207633
37,4,01-04 13:00,공주,0.0969547316813911
38,4,01-04 14:00,공주,0.1045924275332959
39,4,01-04 15:00,공주,0.10535152738932739
40,4,01-04 16:00,공주,0.10535950797000275
41,4,01-04 17:00,공주,0.11020394555181713
42,4,01-04 18:00,공주,0.11068135178141386
43,4,01-04 19:00,공주,0.11026715604203048
44,4,01-04 20:00,공주,0.112791963326312
45,4,01-04 21:00,공주,0.10949521212616262
46,4,01-04 22:00,공주,0.10912076584038213
47,4,01-04 23:00,공주,0.1096637301292622
48,4,01-05 00:00,공주,0.1141715438382261
49,4,01-05 01:00,공주,0.11067902733094036
50,4,01-05 02:00,공주,0.11394112982643888
51,4,01-05 03:00,공주,0.1176627899491362
52,4,01-05 04:00,공주,0.1146197433218174
53,4,01-05 05:00,공주,0.11215632054597963
54,4,01-05 06:00,공주,0.11513349557912753
55,4,01-05 07:00,공주,0.11874711643397909
56,4,01-05 08:00,공주,0.12879012811662732
57,4,01-05 09:00,공주,0.13257853135784153
58,4,01-05 10:00,공주,0.12410861400104892
59,4,01-05 11:00,공주,0.1119084349771785
