연도,일시,측정소,PM2.5
4,01-03 00:00,공주,0.05280510952444819
4,01-03 01:00,공주,0.052880012578926466
4,01-03 02:00,공주,0.040437261387522294
4,01-03 03:00,공주,0.048544547742363615
4,01-03 04:00,공주,0.05548597498187095
4,01-03 05:00,공주,0.05541984662371803
4,01-03 06:00,공주,0.0573026916735591
4,01-03 07:00,공주,0.06515653577342378
4,01-03 08:00,공주,0.07478358813832252
4,01-03 09:00,공주,0.0960156846947703
4,01-03 10:00,공주,0.09726018641043432
4,01-03 11:00,공주,0.08925207355978089
4,01-03 12:00,공주,0.07578248357428796
4,01-03 13:00,공주,0.07052684549604618
4,01-03 14:00,공주,0.0657421700011818
4,01-03 15:00,공주,0.0617922860045998
4,01-03 16:00,공주,0.058960222013111435
4,01-03 17:00,공주,0.05885800572836246
4,01-03 18:00,공주,0.055228375799416154
4,01-03 19:00,공주,0.0740874375762843
4,01-03 20:00,공주,0.07249442165968775
4,01-03 21:00,공주,0.07247513908031766
4,01-03 22:00,공주,0.072402162302259
4,01-03 23:00,공주,0.07244074351028967
4,01-04 00:00,공주,0.05280510952444819
4,01-04 01:00,공주,0.052880012578926466
4,01-04 02:00,공주,0.040437261387522294
4,01-04 03:00,공주,0.048544547742363615
4,01-04 04:00,공주,0.05548597498187095
4,01-04 05:00,공주,0.05541984662371803
4,01-04 06:00,공주,0.0573026916735591
4,01-04 07:00,공주,0.06515653577342378
4,01-04 08:00,공주,0.07478358813832252
4,01-04 09:00,공주,0.0960156846947703
4,01-04 10:00,공주,0.09726018641043432
4,01-04 11:00,공주,0.08925207355978089
4,01-04 12:00,공주,0.07578248357428796
4,01-04 13:00,공주,0.07052684549604618
4,01-04 14:00,공주,0.0657421700011818
4,01-04 15:00,공주,0.0617922860045998
4,01-04 16:00,공주,0.058960222013111435
4,01-04 17:00,공주,0.05885800572836246
4,01-04 18:00,공주,0.055228375799416154
4,01-04 19:00,공주,0.0740874375762843
4,01-04 20:00,공주,0.07249442165968775
4,01-04 21:00,공주,0.07247513908031766
4,01-04 22:00,공주,0.072402162302259
4,01-04 23:00,공주,0.07244074351028967
4,01-05 00:00,공주,0.05280510952444819
4,01-05 01:00,공주,0.052880012578926466
4,01-05 02:00,공주,0.040437261387522294
4,01-05 03:00,공주,0.048544547742363615
4,01-05 04:00,공주,0.05548597498187095
4,01-05 05:00,공주,0.05541984662371803
4,01-05 06:00,공주,0.0573026916735591
4,01-05 07:00,공주,0.06515653577342378
4,01-05 08:00,공주,0.07478358813832252
4,01-05 09:00,공주,0.0960156846947703
4,01-05 10:00,공주,0.09726018641043432
4,01-05 11:00,공주,0.08925207355978089
4,01-05 12:00,공주,0.07578248357428796
4,01-05 13:00,공주,0.07052684549604618
4,01-05 14:00,공주,0.0657421700011818
4,01-05 15:00,공주,0.0617922860045998
4,01-05 16:00,공주,0.058960222013111435
4,01-05 17:00,공주,0.05885800572836246
4,01-05 18:00,공주,0.055228375799416154
4,01-05 19:00,공주,0.0740874375762843
4,01-05 20:00,공주,0.07249442165968775
4,01-05 21:00,공주,0.07247513908031766
4,01-05 22:00,공주,0.072402162302259
4,01-05 23:00,공주,0.07244074351028967
4,01-08 00:00,공주,0.05280510952444819
4,01-08 01:00,공주,0.052880012578926466
4,01-08 02:00,공주,0.040437261387522294
4,01-08 03:00,공주,0.048544547742363615
4,01-08 04:00,공주,0.05548597498187095
4,01-08 05:00,공주,0.05541984662371803
4,01-08 06:00,공주,0.0573026916735591
4,01-08 07:00,공주,0.06515653577342378
4,01-08 08:00,공주,0.07478358813832252
4,01-08 09:00,공주,0.0960156846947703
4,01-08 10:00,공주,0.09726018641043432
4,01-08 11:00,공주,0.08925207355978089
4,01-08 12:00,공주,0.07578248357428796
4,01-08 13:00,공주,0.07052684549604618
4,01-08 14:00,공주,0.0657421700011818
4,01-08 15:00,공주,0.0617922860045998
4,01-08 16:00,공주,0.058960222013111435
4,01-08 17:00,공주,0.05885800572836246
4,01-08 18:00,공주,0.055228375799416154
4,01-08 19:00,공주,0.0740874375762843
4,01-08 20:00,공주,0.07249442165968775
4,01-08 21:00,공주,0.07247513908031766
4,01-08 22:00,공주,0.072402162302259
4,01-08 23:00,공주,0.07244074351028967
4,01-09 00:00,공주,0.05280510952444819
4,01-09 01:00,공주,0.052880012578926466
4,01-09 02:00,공주,0.040437261387522294
4,01-09 03:00,공주,0.048544547742363615
4,01-09 04:00,공주,0.05548597498187095
4,01-09 05:00,공주,0.05541984662371803
4,01-09 06:00,공주,0.0573026916735591
4,01-09 07:00,공주,0.06515653577342378
4,01-09 08:00,공주,0.07478358813832252
4,01-09 09:00,공주,0.0960156846947703
4,01-09 10:00,공주,0.09726018641043432
4,01-09 11:00,공주,0.08925207355978089
4,01-09 12:00,공주,0.07578248357428796
4,01-09 13:00,공주,0.07052684549604618
4,01-09 14:00,공주,0.0657421700011818
4,01-09 15:00,공주,0.0617922860045998
4,01-09 16:00,공주,0.058960222013111435
4,01-09 17:00,공주,0.05885800572836246
4,01-09 18:00,공주,0.055228375799416154
4,01-09 19:00,공주,0.0740874375762843
4,01-09 20:00,공주,0.07249442165968775
4,01-09 21:00,공주,0.07247513908031766
4,01-09 22:00,공주,0.072402162302259
4,01-09 23:00,공주,0.07244074351028967
4,01-10 00:00,공주,0.05280510952444819
4,01-10 01:00,공주,0.052880012578926466
4,01-10 02:00,공주,0.040437261387522294
4,01-10 03:00,공주,0.048544547742363615
4,01-10 04:00,공주,0.05548597498187095
4,01-10 05:00,공주,0.05541984662371803
4,01-10 06:00,공주,0.0573026916735591
4,01-10 07:00,공주,0.06515653577342378
4,01-10 08:00,공주,0.07478358813832252
4,01-10 09:00,공주,0.0960156846947703
4,01-10 10:00,공주,0.09726018641043432
