연도,일시,측정소,PM2.5
4,01-03 00:00,공주,0.03910032796129081
4,01-03 01:00,공주,0.03910032796129081
4,01-03 02:00,공주,0.03964082136585756
4,01-03 03:00,공주,0.03694798827787001
4,01-03 04:00,공주,0.036515305139338865
4,01-03 05:00,공주,0.036515305139338865
4,01-03 06:00,공주,0.03700311903533838
4,01-03 07:00,공주,0.04656018455569209
4,01-03 08:00,공주,0.057053201091441894
4,01-03 09:00,공주,0.060268583584212096
4,01-03 10:00,공주,0.06008734912213817
4,01-03 11:00,공주,0.04895432775717231
4,01-03 12:00,공주,0.04009731159268909
4,01-03 13:00,공주,0.03700032281131789
4,01-03 14:00,공주,0.034345379650908
4,01-03 15:00,공주,0.03153560262077631
4,01-03 16:00,공주,0.031585338826919516
4,01-03 17:00,공주,0.03123229309561302
4,01-03 18:00,공주,0.03549013467938205
4,01-03 19:00,공주,0.03732865002539766
4,01-03 20:00,공주,0.03750873387772223
4,01-03 21:00,공주,0.03750873387772223
4,01-03 22:00,공주,0.03750873387772223
4,01-03 23:00,공주,0.03750873387772223
4,01-04 00:00,공주,0.03910032796129081
4,01-04 01:00,공주,0.03910032796129081
4,01-04 02:00,공주,0.03964082136585756
4,01-04 03:00,공주,0.03694798827787001
4,01-04 04:00,공주,0.036515305139338865
4,01-04 05:00,공주,0.036515305139338865
4,01-04 06:00,공주,0.03700311903533838
4,01-04 07:00,공주,0.04656018455569209
4,01-04 08:00,공주,0.057053201091441894
4,01-04 09:00,공주,0.060268583584212096
4,01-04 10:00,공주,0.06008734912213817
4,01-04 11:00,공주,0.04895432775717231
4,01-04 12:00,공주,0.04009731159268909
4,01-04 13:00,공주,0.03700032281131789
4,01-04 14:00,공주,0.034345379650908
4,01-04 15:00,공주,0.03153560262077631
4,01-04 16:00,공주,0.031585338826919516
4,01-04 17:00,공주,0.03123229309561302
4,01-04 18:00,공주,0.03549013467938205
4,01-04 19:00,공주,0.03732865002539766
4,01-04 20:00,공주,0.03750873387772223
4,01-04 21:00,공주,0.03750873387772223
