Id,SalePrice
1461,127906.35
1462,172126.67
1463,169295.19
1464,170749.52
1465,157476.23
1466,156362.67
1467,160044.52
1468,141648.14
1469,163953.78
1470,126615.76
1471,175331.67
1472,128188.75
1473,130593.82
1474,151817.03
1475,105866.17
1476,237711.73
1477,194768.56
1478,226001.75
1479,215631.02
1480,360630.62
1481,246671.19
1482,169456.62
1483,153041.66
1484,142796.77
1485,122942.65
1486,162212.45
1487,253295.78
1488,201239.55
1489,153104.08
1490,187201.11
1491,164651.31
1492,115632.914
1493,148971.56
1494,215500.86
1495,233408.17
1496,186506.14
1497,161794.14
1498,133860.58
1499,128773.12
1500,140328.77
1501,194375.08
1502,117283.5
1503,204830.42
1504,189060.61
1505,189807.33
1506,209740.94
1507,236063.27
1508,191274.39
1509,150150.72
1510,163843.5
1511,150408.11
1512,194810.42
1513,147160.67
1514,
1515,212621.25
1516,156320.25
1517,152424.72
1518,180634.28
1519,210469.2
1520,141342.33
1521,149943.02
1522,186371.88
1523,129468.13
1524,118508.46
1525,118065.234
1526,121734.49
1527,109772.91
1528,134801.0
1529,136258.11
1530,186181.42
1531,180283.95
1532,
1533,132876.52
1534,124491.96
1535,159289.6
1536,126812.32
1537,110309.984
1538,148975.83
1539,167826.53
1540,
1541,145655.17
1542,159421.5
1543,182477.17
1544,99057.48
1545,111271.34
1546,121648.805
1547,147388.33
1548,140784.62
1549,123674.6
1550,153783.38
1551,132959.36
1552,170599.16
1553,
1554,118786.195
1555,182388.81
1556,110730.45
1557,
1558,101038.32
1559,
1560,165566.48
1561,
1562,104313.37
1563,119245.49
1564,170131.61
1565,135466.38
1566,192890.56
1567,98755.43
1568,213989.36
1569,139958.4
1570,103721.445
1571,119367.086
1572,150988.27
1573,188111.2
1574,152194.84
1575,196651.55
1576,206473.8
1577,152770.08
1578,136611.36
1579,129759.54
1580,162315.55
1581,117654.53
1582,117425.68
1583,254920.52
1584,198113.86
1585,126506.71
1586,56972.145
1587,90991.68
1588,150234.14
1589,123639.47
1590,129729.695
1591,
1592,143992.98
1593,114099.42
1594,
1595,
1596,212172.89
1597,207827.66
1598,139475.66
1599,140170.02
1600,148546.36
1601,76708.51
1602,127951.79
1603,100871.805
1604,208584.83
1605,190281.42
1606,163871.45
1607,220416.2
1608,166936.48
1609,145304.81
1610,123428.1
1611,139863.97
1612,166436.14
1613,169106.86
1614,127078.81
1615,
1616,
1617,109369.58
1618,113228.555
1619,108919.35
1620,217038.95
1621,133266.61
1622,145348.86
1623,195638.95
1624,197551.22
1625,119199.01
1626,191591.2
1627,170033.67
1628,217481.7
1629,134918.97
1630,271210.34
1631,173200.23
1632,193416.52
1633,125777.164
1634,162300.08
1635,146642.66
1636,141513.0
1637,201051.05
1638,192591.3
1639,187447.53
1640,229854.42
1641,173928.31
1642,178039.47
1643,180090.14
1644,172110.52
1645,202736.55
1646,151760.17
1647,147922.14
1648,140803.19
1649,135766.42
1650,126804.6
1651,122322.43
1652,121930.72
1653,111041.84
1654,151270.67
1655,117959.305
1656,146911.2
1657,151365.95
1658,149128.78
1659,115368.77
1660,145137.72
1661,300780.56
1662,252903.77
1663,263471.2
1664,328783.5
1665,222505.61
1666,234943.33
1667,252427.14
1668,229241.67
1669,197345.95
1670,232873.33
1671,232194.2
1672,314238.88
1673,220630.81
1674,211693.62
1675,179934.86
1676,175745.98
1677,177082.05
1678,330565.25
1679,276221.7
1680,235856.02
1681,192912.33
1682,226061.9
1683,171796.95
1684,139773.17
1685,141179.8
1686,145737.11
1687,119995.99
1688,164971.05
1689,158963.02
1690,148862.27
1691,138804.86
1692,
1693,116761.57
1694,150461.0
1695,119745.98
1696,229804.0
1697,120096.23
1698,263746.62
1699,223012.94
1700,213557.08
1701,229424.6
1702,214191.98
1703,204397.86
1704,221103.42
1705,183685.86
1706,299046.0
1707,
1708,172863.83
1709,199882.55
1710,180237.52
1711,189291.67
1712,215512.94
1713,209888.92
1714,182099.53
1715,162332.89
1716,151154.17
1717,142276.58
1718,
1719,168075.98
1720,183285.02
1721,146421.56
1722,
1723,145987.58
1724,181101.6
1725,196877.9
1726,155618.02
1727,157109.67
1728,135889.98
1729,143800.27
1730,130064.555
1731,99845.195
1732,133680.25
1733,122854.984
1734,129780.8
1735,117197.836
1736,99128.46
1737,258853.48
1738,188132.73
1739,256168.78
1740,209208.14
1741,170747.5
1742,168638.11
1743,153516.2
1744,236532.22
1745,194098.73
1746,182268.4
1747,188357.7
1748,223244.86
1749,167052.47
1750,155403.06
1751,215244.56
1752,113037.41
1753,177678.3
1754,209198.08
1755,178704.75
1756,124703.63
1757,110568.82
1758,161324.89
1759,165800.58
1760,162091.83
1761,168094.23
1762,176458.42
1763,165904.36
1764,112764.98
1765,193338.33
1766,184206.55
1767,206265.05
1768,153152.73
1769,157922.05
1770,128439.48
1771,133952.92
1772,150557.27
1773,121661.12
1774,226655.73
1775,131683.1
1776,119209.49
1777,104885.91
1778,128306.445
1779,100222.93
1780,142770.88
1781,141361.7
1782,104614.12
1783,141029.28
1784,95474.49
1785,125572.03
1786,160180.77
1787,144178.94
1788,
1789,107348.13
1790,91868.15
1791,246338.17
1792,173293.31
1793,131064.06
1794,126066.64
1795,138645.92
1796,91918.81
1797,146404.8
1798,121968.13
1799,98210.516
1800,106459.71
1801,145142.83
1802,136609.02
1803,175244.28
1804,136353.16
1805,129294.45
1806,132567.48
1807,171836.7
1808,108279.38
1809,
1810,146798.34
1811,
1812,
1813,131995.62
1814,103254.54
1815,56393.445
1816,90745.23
1817,141965.72
1818,175318.08
1819,123367.3
1820,
1821,119585.37
1822,142655.25
1823,
1824,143645.95
1825,130778.32
1826,122300.52
1827,114802.46
1828,154850.05
1829,149399.36
1830,166021.67
1831,150050.36
1832,
1833,154866.11
1834,121899.7
1835,
1836,160073.77
1837,
1838,120096.37
1839,83762.96
1840,
1841,141373.75
1842,106552.96
1843,151502.17
1844,107044.695
1845,141888.89
1846,146700.7
1847,176068.52
1848,
1849,96347.84
1850,128239.47
1851,145086.52
1852,135059.11
1853,126948.37
1854,130384.98
1855,114958.34
1856,188672.62
1857,134655.73
1858,151445.86
1859,98995.695
1860,165695.39
1861,98116.88
1862,252257.8
1863,252280.22
1864,252279.94
1865,222484.08
1866,231632.73
1867,186749.42
1868,236230.39
1869,167729.61
1870,176929.31
1871,188554.23
1872,137690.86
1873,203615.42
1874,132656.55
1875,177613.42
1876,180384.27
1877,184796.66
1878,185008.11
1879,122740.164
1880,121727.26
1881,218508.95
1882,209141.88
1883,
1884,180422.03
1885,194752.75
1886,226303.94
1887,184426.27
1888,211782.2
1889,134711.17
1890,142641.52
1891,117788.16
1892,105032.82
1893,141393.58
1894,
1895,164809.66
1896,129983.15
1897,135725.64
1898,124129.234
1899,120822.12
1900,121238.62
1901,151522.5
1902,164815.33
1903,195330.14
1904,115650.664
1905,163648.14
1906,138792.08
1907,197916.23
1908,115650.13
1909,130051.445
1910,125019.98
1911,183075.77
1912,226780.67
1913,182197.4
1914,76948.3
1915,208489.55
1916,72423.26
1917,195656.11
1918,128483.08
1919,152551.38
1920,181427.11
1921,264120.25
1922,221896.3
1923,184997.14
1924,195257.48
1925,180450.89
1926,259680.02
1927,137740.5
1928,163513.42
1929,110599.26
1930,100854.58
1931,125334.445
1932,132253.67
1933,164687.62
1934,161413.77
1935,152230.73
1936,166678.3
1937,160627.39
1938,159302.97
1939,191403.39
1940,155095.33
1941,156365.86
1942,167886.48
1943,155734.8
1944,227741.33
1945,239898.05
1946,171992.11
1947,211816.02
1948,178753.98
1949,202847.33
1950,168220.19
1951,246073.44
1952,211877.28
1953,176856.12
1954,178968.11
1955,133342.78
1956,281175.44
1957,168086.02
1958,244154.95
1959,163852.89
1960,118280.516
1961,100941.555
1962,119322.82
1963,134086.2
1964,138694.23
1965,138779.75
1966,132563.42
1967,217496.19
1968,293906.12
1969,256414.83
1970,292258.84
1971,299416.38
1972,258126.61
1973,194157.17
1974,231275.61
1975,325182.03
1976,220942.9
1977,292422.28
1978,267224.22
1979,236486.34
1980,164110.08
1981,254010.72
1982,172896.7
1983,166030.94
1984,154986.11
1985,190731.12
1986,187714.75
1987,144337.39
1988,144247.22
1989,160174.77
1990,182934.42
1991,177139.23
1992,203724.83
1993,
1994,206904.34
1995,154881.27
1996,250718.61
1997,231050.78
1998,264804.0
1999,201936.98
2000,246708.48
2001,206878.6
2002,196051.08
2003,204784.45
2004,208018.7
2005,
2006,168297.25
2007,206358.45
2008,168964.45
2009,150764.55
2010,164369.06
2011,
2012,139872.98
2013,156633.23
2014,173415.55
2015,170459.56
2016,165195.67
2017,169720.14
2018,106330.38
2019,121097.65
2020,117849.305
2021,110542.57
2022,177741.7
2023,138639.58
2024,242209.66
2025,290371.44
2026,149323.95
2027,129850.984
2028,139317.8
2029,158443.19
2030,208210.06
2031,179162.1
2032,179656.83
2033,201338.39
2034,149224.08
2035,190519.27
2036,183547.47
2037,186173.98
2038,188515.45
2039,139689.48
2040,283172.56
2041,184615.7
2042,
2043,174532.2
2044,196876.23
2045,177689.73
2046,178903.3
2047,147058.05
2048,117286.62
2049,190526.42
2050,158418.52
2051,75805.12
2052,136001.23
2053,140858.48
2054,88992.76
2055,172082.45
2056,110827.46
2057,134363.52
2058,208545.05
2059,148271.86
2060,172428.83
2061,194034.14
2062,137245.53
2063,102535.53
2064,144686.2
2065,121802.31
2066,174354.92
2067,107593.336
2068,196149.39
2069,69166.52
2070,118045.47
2071,95830.65
2072,166420.48
2073,132255.17
2074,168286.16
2075,149403.98
2076,119513.38
2077,140455.89
2078,117950.85
2079,140835.19
2080,114139.65
2081,132788.7
2082,
2083,147588.11
2084,104495.87
2085,127987.43
2086,93739.164
2087,129544.79
2088,134151.89
2089,88383.82
2090,129232.734
2091,
2092,152356.39
2093,151909.08
2094,
2095,156253.66
2096,85690.664
2097,
2098,162769.77
2099,65919.96
2100,
2101,152543.98
2102,134417.75
2103,90947.32
2104,185871.58
2105,
2106,113888.234
2107,218673.92
2108,125733.58
2109,116905.74
2110,128959.35
2111,141155.28
2112,157804.8
2113,120718.945
2114,117964.24
2115,156879.61
2116,115402.336
2117,155137.23
2118,126943.54
2119,112506.85
2120,113793.79
2121,
2122,126497.53
2123,62408.656
