Id,SalePrice
1461,152063.08
1462,-1.0
1463,188392.42
1464,196059.44
1465,180656.86
1466,168125.73
1467,168531.67
1468,158067.22
1469,180710.64
1470,143312.0
1471,202004.39
1472,100848.58
1473,110917.24
1474,159018.56
1475,117644.336
1476,277849.38
1477,222027.42
1478,247670.58
1479,241917.45
1480,393606.72
1481,289120.44
1482,187792.16
1483,168430.6
1484,158888.06
1485,149102.98
1486,181584.67
1487,311567.84
1488,240608.73
1489,175980.42
1490,226994.95
1491,178865.61
1492,116588.555
1493,178389.45
1494,248895.55
1495,267939.47
1496,220888.89
1497,187965.4
1498,137519.06
1499,138468.89
1500,146310.62
1501,163517.3
1502,140949.17
1503,240219.83
1504,219368.47
1505,223167.88
1506,223664.05
1507,276944.7
1508,209172.89
1509,159896.03
1510,164882.19
1511,162063.66
1512,217437.89
1513,147941.48
1514,167138.81
1515,221706.58
1516,156662.14
1517,133559.23
1518,191994.12
1519,217475.72
1520,146277.19
1521,158764.42
1522,203739.83
1523,130111.38
1524,122059.04
1525,125221.29
1526,126500.86
1527,124835.05
1528,137891.53
1529,154386.86
1530,200262.33
1531,151141.2
1532,109993.305
1533,160735.73
1534,122626.375
1535,165402.5
1536,120814.555
1537,118760.27
1538,136579.62
1539,195463.0
1540,154073.62
1541,163241.78
1542,166794.56
1543,185315.0
1544,99830.06
1545,110178.055
1546,141525.94
1547,141023.16
1548,139007.06
1549,139525.5
1550,158800.89
1551,138117.75
1552,187146.52
1553,143272.5
1554,122533.44
1555,189787.34
1556,107968.9
1557,127192.01
1558,117607.695
1559,125518.74
1560,166468.58
1561,168097.05
1562,124201.734
1563,127073.62
1564,189763.64
1565,160322.58
1566,219114.77
1567,110050.1
1568,232020.08
1569,156793.25
1570,136017.45
1571,137557.7
1572,161061.38
1573,205276.47
1574,149351.42
1575,219556.86
1576,260011.44
1577,173293.72
1578,141089.66
1579,152748.7
1580,185880.11
1581,143420.02
1582,124338.766
1583,296405.66
1584,233084.53
1585,144095.83
1586,76911.78
1587,110785.21
1588,157975.33
1589,136976.17
1590,134767.16
1591,110981.29
1592,143104.7
1593,124405.28
1594,134201.77
1595,143954.44
1596,215344.94
1597,204297.9
1598,160517.67
1599,160718.06
1600,162573.58
1601,88888.27
1602,142422.33
1603,109721.875
1604,244637.03
1605,226547.08
1606,176822.2
1607,243120.02
1608,193040.19
1609,162101.0
1610,138657.88
1611,149474.22
1612,195047.84
1613,201587.48
1614,146993.61
1615,107358.02
1616,102037.45
1617,113469.555
1618,118936.43
1619,133662.69
1620,228349.7
1621,145774.77
1622,148571.81
1623,226929.86
1624,229556.42
1625,133028.55
1626,191806.72
1627,194042.39
1628,247927.61
1629,138506.23
1630,322636.6
1631,194579.3
1632,218590.77
1633,143151.22
1634,178035.73
1635,161913.11
1636,154249.66
1637,227378.9
1638,192692.67
1639,197597.31
1640,237942.81
1641,188513.28
1642,213901.98
1643,209088.64
1644,204619.02
1645,235417.05
1646,169412.19
1647,165412.77
1648,137380.69
1649,145054.05
1650,134353.52
1651,133106.25
1652,103989.664
1653,102781.11
1654,151997.67
1655,142352.3
1656,154146.34
1657,151290.34
1658,157713.03
1659,119881.62
1660,143283.14
1661,328536.78
1662,307742.97
1663,306123.47
1664,377356.34
1665,259312.77
1666,281945.53
1667,286414.25
1668,271835.38
1669,236434.14
1670,276352.8
1671,252606.28
1672,353370.1
1673,253695.6
1674,239263.11
1675,199764.39
1676,206298.8
1677,196362.7
1678,370845.78
1679,310360.47
1680,267193.12
1681,207223.17
1682,256524.08
1683,189244.75
1684,162572.11
1685,164052.45
1686,167090.02
1687,145583.0
1688,176824.14
1689,182445.39
1690,173339.47
1691,160647.86
1692,220273.17
1693,140484.31
1694,171824.8
1695,140686.78
1696,257781.94
1697,141113.52
1698,307154.97
1699,274382.6
1700,240187.14
1701,248399.75
1702,252360.0
1703,234114.4
1704,261424.61
1705,207394.08
1706,355285.2
1707,189950.73
1708,198580.55
1709,244683.3
1710,206302.75
1711,231396.92
1712,234408.4
1713,251435.64
1714,212815.02
1715,190254.95
1716,161440.69
1717,153364.14
1718,121787.57
1719,183917.86
1720,226437.31
1721,157747.02
1722,122600.836
1723,162261.05
1724,209397.89
1725,221900.19
1726,185066.11
1727,170587.95
1728,167121.08
1729,149016.6
1730,155528.8
1731,124958.016
1732,150214.66
1733,134793.53
1734,137648.25
1735,133895.19
1736,121097.414
1737,299668.44
1738,207232.81
1739,298383.84
1740,229841.69
1741,196081.61
1742,161159.73
1743,159512.53
1744,250316.77
1745,201647.97
1746,207644.56
1747,220179.39
1748,245083.23
1749,167256.47
1750,151488.5
1751,239320.69
1752,123523.82
1753,172783.88
1754,216442.69
1755,182562.64
1756,131567.16
1757,120708.414
1758,186085.64
1759,182973.27
1760,180379.61
1761,158546.88
1762,191902.7
1763,178036.45
1764,127515.58
1765,201935.92
1766,220270.0
1767,230663.08
1768,153159.28
1769,167049.47
1770,133561.77
1771,127256.836
1772,161573.14
1773,138997.7
1774,218632.31
1775,137687.88
1776,136964.88
1777,109493.9
1778,140030.7
1779,120933.766
1780,169109.02
1781,146354.16
1782,113623.52
1783,157168.3
1784,108582.77
1785,131832.8
1786,192450.3
1787,161538.89
1788,85948.15
1789,117846.22
1790,101373.95
1791,266710.94
1792,178279.75
1793,149265.27
1794,125422.95
1795,134586.06
1796,122502.46
1797,167708.34
1798,128531.73
1799,103939.79
1800,123881.83
1801,138495.17
1802,140191.25
1803,167538.45
1804,150629.77
1805,139449.72
1806,126635.23
1807,171982.69
1808,119951.516
1809,117704.17
1810,157586.89
1811,119026.64
1812,119364.6
1813,129096.91
1814,104913.73
1815,84131.89
1816,103166.086
1817,151449.4
1818,173409.97
1819,140340.44
1820,99708.09
1821,124795.26
1822,157338.39
1823,77615.65
1824,142990.84
1825,149341.36
1826,123061.1
1827,112383.62
1828,149163.94
1829,174558.19
1830,170694.38
1831,142710.42
1832,151589.78
1833,170825.72
1834,140993.81
1835,139685.69
1836,149311.16
1837,98967.29
1838,128080.51
1839,100956.47
1840,129921.99
1841,138838.33
1842,108916.21
1843,158090.11
1844,129898.73
1845,156215.55
1846,164369.55
1847,184868.81
1848,79920.85
1849,122841.47
1850,133322.95
1851,154203.5
1852,136403.84
1853,129784.516
1854,145629.17
1855,137171.16
1856,212658.28
1857,164975.72
1858,169612.03
1859,119970.24
1860,169178.02
1861,117391.95
1862,303490.03
1863,305897.66
1864,305874.88
1865,280865.34
1866,270240.8
1867,232386.11
1868,259151.45
1869,204845.39
1870,208017.95
1871,230865.98
1872,162445.56
1873,217153.66
1874,154637.08
1875,201459.95
1876,200480.17
1877,209632.17
1878,209861.95
1879,131788.3
1880,128262.92
1881,282235.9
1882,230849.95
1883,184141.45
1884,208065.8
1885,211309.34
1886,254182.05
1887,207395.31
1888,259813.58
1889,155699.47
1890,152179.4
1891,140290.73
1892,108915.24
1893,131172.31
1894,148173.86
1895,168970.58
1896,144242.0
1897,138535.02
1898,125079.88
1899,136874.88
1900,133920.67
1901,166080.23
1902,179567.48
1903,216763.11
