Id,SalePrice
1461,110067.88
1462,171065.6
1463,169199.7
1464,203377.61
1465,185365.61
1466,173510.78
1467,182283.78
1468,172283.06
1469,202995.83
1470,102318.016
1471,198815.45
1472,97837.52
1473,92079.11
1474,147162.03
1475,106378.984
1476,335368.6
1477,239186.75
1478,303031.9
1479,295989.03
1480,421031.56
1481,290696.0
1482,214852.23
1483,179915.78
1484,164709.72
1485,207587.27
1486,214723.25
1487,291541.38
1488,247494.06
1489,189891.1
1490,238325.97
1491,211982.9
1492,74854.59
1493,220570.72
1494,293481.97
1495,260225.34
1496,230797.5
1497,163147.86
1498,159466.62
1499,167121.47
1500,167370.88
1501,201537.52
1502,155940.4
1503,282609.03
1504,244550.28
1505,228028.42
1506,195724.08
1507,245165.34
1508,203296.72
1509,146857.62
1510,140346.22
1511,147299.97
1512,174961.69
1513,120098.21
1514,172911.69
1515,199742.64
1516,156683.83
1517,185980.52
1518,131970.62
1519,232694.97
1520,120895.555
1521,116335.34
1522,185460.16
1523,85658.875
1524,119027.71
1525,85690.99
1526,95155.71
1527,88253.914
1528,151115.11
1529,150762.78
1530,213686.19
1531,149864.61
1532,111283.81
1533,185621.97
1534,137966.89
1535,163765.19
1536,108732.54
1537,45404.94
1538,165624.66
1539,200292.64
1540,97397.2
1541,162351.22
1542,134686.08
1543,201891.77
1544,82156.13
1545,118945.65
1546,150507.31
1547,167071.81
1548,137177.47
1549,115239.63
1550,130121.695
1551,141518.97
1552,131398.16
1553,142151.55
1554,107729.49
1555,163278.67
1556,79941.07
1557,86128.13
1558,121726.21
1559,39575.75
1560,161866.56
1561,138659.95
1562,158437.45
1563,121590.21
1564,142475.89
1565,131644.72
1566,236919.06
1567,69432.89
1568,230467.4
1569,145232.03
1570,151778.22
1571,103088.336
1572,128985.336
1573,231108.97
1574,97981.03
1575,231653.88
1576,259118.47
1577,196338.77
1578,149097.08
1579,110830.46
1580,203751.34
1581,174517.97
1582,120561.836
1583,299702.38
1584,223890.88
1585,149295.34
1586,34469.074
1587,92984.07
1588,143549.56
1589,127820.69
1590,140951.22
1591,70507.87
1592,150872.58
1593,133072.92
1594,106645.06
1595,99842.375
1596,220583.34
1597,174742.72
1598,197432.7
1599,183428.58
1600,180935.0
1601,31168.607
1602,110231.164
1603,48940.164
1604,261804.86
1605,254587.81
1606,176662.61
1607,179467.5
1608,231468.06
1609,193714.61
1610,148358.39
1611,135728.25
1612,188479.33
1613,182465.19
1614,142261.14
1615,91105.75
1616,52524.094
1617,72337.875
1618,110087.65
1619,157676.53
1620,189199.19
1621,135246.55
1622,142481.48
1623,263224.3
1624,220479.22
1625,117101.31
1626,187049.7
1627,193654.33
1628,266636.2
1629,168503.73
1630,292537.5
1631,212295.28
1632,216053.03
1633,180083.4
1634,192278.7
1635,189077.3
1636,163766.0
1637,210657.9
1638,204100.86
1639,174164.56
1640,242642.97
1641,167374.06
1642,256005.42
1643,222687.83
1644,233695.44
1645,234832.72
1646,182194.58
1647,165420.36
1648,120824.6
1649,164980.12
1650,110006.83
1651,110571.18
1652,113737.125
1653,118992.59
1654,140300.77
1655,149188.58
1656,138001.38
1657,145748.86
1658,138901.67
1659,104721.805
1660,165226.69
1661,399708.47
1662,330248.84
1663,354332.03
1664,420250.97
1665,310238.0
1666,308659.94
1667,324346.88
1668,343755.28
1669,301544.38
1670,340407.56
1671,274244.8
1672,380880.34
1673,284183.6
1674,250943.28
1675,204527.75
1676,218064.31
1677,220554.03
1678,415848.8
1679,345300.38
1680,310529.25
1681,276432.03
1682,296468.72
1683,187312.1
1684,206276.78
1685,198769.95
1686,175242.83
1687,187622.42
1688,216042.78
1689,213150.88
1690,225937.33
1691,211550.64
1692,276686.2
1693,183749.31
1694,190852.72
1695,168603.34
1696,264854.62
1697,171626.92
1698,301248.66
1699,328831.2
1700,249678.31
1701,267885.28
1702,250789.9
1703,257618.05
1704,278816.12
1705,263712.25
1706,372722.12
1707,209829.5
1708,208513.03
1709,267022.38
1710,234035.11
1711,283596.25
1712,250343.69
1713,267879.12
1714,220529.86
1715,215954.75
1716,203743.6
1717,203808.05
1718,148004.56
1719,221327.12
1720,260731.34
1721,195367.66
1722,143124.78
1723,180812.89
1724,215168.34
1725,245202.1
