Id,SalePrice
1461,128665.33
1462,133003.44
1463,162393.25
1464,162328.61
1465,152135.56
1466,153619.05
1467,150236.53
1468,141490.55
1469,157452.92
1470,124948.625
1471,163292.92
1472,126423.19
1473,128075.89
1474,143895.64
1475,110115.055
1476,221502.25
1477,187065.53
1478,211425.08
1479,205121.77
1480,316419.03
1481,226549.5
1482,164087.14
1483,156760.12
1484,140835.9
1485,127314.25
1486,157602.31
1487,235969.36
1488,189876.53
1489,152144.31
1490,173598.3
1491,161535.28
1492,120318.58
1493,145817.52
1494,198081.73
1495,211064.67
1496,170835.42
1497,155495.53
1498,132308.48
1499,127257.02
1500,136878.14
1501,179964.44
1502,117960.83
1503,190099.9
1504,177006.69
1505,177144.61
1506,195923.61
1507,212458.47
1508,183428.34
1509,147412.69
1510,158343.14
1511,143800.23
1512,180709.39
1513,147767.7
1514,
1515,196536.97
1516,155463.56
1517,143471.9
1518,172995.23
1519,191456.38
1520,136741.1
1521,145486.34
1522,175642.16
1523,131225.78
1524,122902.5
1525,119736.3
1526,126440.67
1527,114895.45
1528,131679.05
1529,132630.19
1530,171997.42
1531,170003.53
1532,
1533,127290.58
1534,126079.95
1535,153075.69
1536,126316.47
1537,115960.14
1538,146467.73
1539,161906.84
1540,
1541,143317.81
1542,150070.97
1543,170171.95
1544,103806.89
1545,112154.27
1546,122349.06
1547,142022.75
1548,136900.0
1549,122831.18
1550,147109.88
1551,128008.48
1552,160486.56
1553,
1554,118514.875
1555,175591.9
1556,115475.88
1557,
1558,105164.266
1559,
1560,156038.23
1561,
1562,107812.06
1563,119507.266
1564,158281.02
1565,134000.56
1566,183179.44
1567,107011.234
1568,199329.81
1569,138770.27
1570,110588.94
1571,125534.625
1572,144775.44
1573,177918.19
1574,152352.12
1575,182864.66
1576,190673.34
1577,150386.6
1578,139491.55
1579,129478.8
1580,156603.31
1581,122049.56
1582,119265.81
1583,226462.67
1584,186282.0
1585,124685.97
1586,72980.375
1587,100856.5
1588,143226.6
1589,128104.91
1590,128776.766
1591,
1592,140769.88
1593,117491.92
1594,
1595,
1596,194880.62
1597,195810.98
1598,143639.81
1599,134946.16
1600,145043.02
1601,86916.42
1602,128337.61
1603,106636.78
1604,187796.38
1605,178780.5
1606,156742.84
1607,207590.6
1608,163788.36
1609,145697.23
1610,127210.67
1611,143659.12
1612,162591.25
1613,165107.53
1614,122496.61
1615,
1616,
1617,110351.11
1618,115659.33
1619,113562.81
1620,198999.34
1621,132960.47
1622,140885.33
1623,177982.34
1624,185737.81
1625,123222.97
1626,179255.66
1627,160860.66
1628,199521.95
1629,133810.02
1630,237910.94
1631,165556.81
1632,180711.9
1633,127553.375
1634,155626.39
1635,142588.81
1636,141227.72
1637,189129.25
1638,185386.56
1639,178560.6
1640,211724.5
1641,165711.48
1642,166832.39
1643,172203.58
1644,163262.03
1645,184136.28
1646,146645.58
1647,145083.12
1648,140803.22
1649,134838.94
1650,125213.26
1651,124576.89
1652,121357.77
1653,111800.58
1654,144306.48
1655,115178.17
1656,140911.53
1657,144365.61
1658,142820.56
1659,115130.3
1660,140256.81
1661,266625.88
1662,228655.47
1663,236963.3
1664,285496.88
1665,208791.56
1666,214655.72
1667,233600.94
1668,208804.47
1669,183333.4
1670,212726.88
1671,212681.97
1672,276755.06
1673,206590.69
1674,198969.94
1675,168598.38
1676,164132.81
1677,167787.3
1678,289148.1
1679,247295.88
1680,214405.69
1681,182767.64
1682,209667.47
1683,164202.84
1684,140690.14
1685,140934.61
1686,142677.5
1687,124278.414
1688,159818.03
1689,155715.69
1690,144701.34
1691,136646.56
1692,
1693,120401.61
1694,145550.47
1695,123297.3
1696,211050.6
1697,123629.62
1698,235652.97
1699,201469.03
1700,194415.0
1701,211206.64
1702,201808.39
1703,193622.47
1704,201326.7
1705,174524.47
1706,261998.44
1707,
1708,167582.12
1709,191112.33
1710,173290.28
1711,177118.12
1712,202740.36
1713,192000.12
1714,169963.94
1715,155663.33
1716,151148.42
1717,141456.6
1718,
1719,163592.03
1720,170499.31
1721,148354.95
1722,
1723,143816.44
1724,173539.19
1725,184135.25
1726,150148.67
1727,154175.83
1728,133930.12
1729,142439.39
