Id,SalePrice
1461,124409.95
1462,137660.03
1463,161739.4
1464,164713.19
1465,154494.53
1466,151141.34
1467,154430.8
1468,137677.67
1469,158621.94
1470,123585.59
1471,171167.88
1472,126640.63
1473,128987.0
1474,148507.77
1475,105092.234
1476,230297.28
1477,189130.4
1478,220772.14
1479,209256.25
1480,352064.6
1481,238648.16
1482,165634.89
1483,146537.78
1484,141342.61
1485,118253.484
1486,157143.69
1487,243484.25
1488,196559.55
1489,150224.92
1490,181424.2
1491,158799.19
1492,112107.484
1493,147805.5
1494,215382.2
1495,225424.86
1496,182374.1
1497,158933.22
1498,132682.72
1499,128017.195
1500,139324.89
1501,192275.72
1502,115866.04
1503,198798.62
1504,184803.36
1505,185753.44
1506,203968.25
1507,227330.92
1508,182276.88
1509,145485.52
1510,160912.94
1511,144978.97
1512,189223.25
1513,143291.33
1514,185004.9
1515,205894.52
1516,148670.22
1517,143258.22
1518,175373.14
1519,205597.81
1520,138682.66
1521,144927.03
1522,181409.84
1523,125272.016
1524,114914.266
1525,113325.43
1526,116315.42
1527,107353.81
1528,131230.97
1529,135156.62
1530,181086.25
1531,177386.98
1532,105492.16
1533,137524.47
1534,120931.484
1535,152547.03
1536,121296.85
1537,107830.3
1538,143744.02
1539,162598.62
1540,160971.34
1541,140000.73
1542,154909.25
1543,175684.1
1544,97167.52
1545,107849.14
1546,119014.164
1547,144410.77
1548,136569.89
1549,120187.16
1550,149568.75
1551,129096.78
1552,163334.53
1553,137083.28
1554,115916.266
1555,175667.55
1556,105824.13
1557,136852.25
1558,98693.28
1559,134370.83
1560,161036.16
1561,186979.67
1562,105222.016
1563,115978.41
1564,165271.9
1565,133292.81
1566,182723.58
1567,96847.94
1568,204637.31
1569,135792.36
1570,103985.14
1571,117597.85
1572,145784.61
1573,179309.97
1574,148307.05
1575,191646.44
1576,199451.44
1577,149982.03
1578,130960.44
1579,125032.53
1580,157014.2
1581,117864.77
1582,114728.9
1583,247893.42
1584,191487.36
1585,124227.7
1586,59143.98
1587,89967.555
1588,144187.4
1589,119026.2
1590,126507.484
1591,104026.9
1592,141168.6
1593,110992.125
1594,147016.73
1595,141204.95
1596,205974.1
1597,198553.38
1598,133105.75
1599,137781.47
1600,146405.66
1601,76339.414
1602,123835.98
1603,97574.36
1604,204334.66
1605,183820.81
1606,158247.28
1607,212520.6
1608,161971.88
1609,141364.1
1610,119424.234
1611,134542.53
1612,161564.81
1613,163329.5
1614,124410.23
1615,105257.734
1616,97766.55
1617,107183.2
1618,110711.18
1619,109159.69
1620,208670.06
1621,128338.234
1622,138233.89
1623,190763.19
1624,191870.4
1625,115318.97
1626,186444.89
1627,163852.73
1628,209485.48
1629,130254.58
1630,263907.53
1631,168667.12
1632,188117.0
1633,121620.41
1634,158014.78
1635,141833.25
1636,138543.98
1637,194310.06
1638,186667.02
1639,181906.12
1640,221779.83
1641,168505.47
1642,173173.16
1643,175985.38
1644,168771.75
1645,196931.36
1646,147301.56
1647,142905.5
1648,137683.31
1649,132308.4
1650,123751.516
1651,118943.27
1652,120758.766
1653,112029.266
1654,147939.53
1655,120859.13
1656,144070.31
1657,148001.48
1658,145936.25
1659,114074.06
1660,139544.1
1661,291071.72
1662,244789.1
1663,256566.2
1664,318676.28
1665,216873.06
1666,226325.64
1667,240404.31
1668,223461.14
1669,191651.5
1670,225345.47
1671,226174.28
1672,305362.66
1673,212361.67
1674,207187.53
1675,175610.66
1676,172430.89
1677,171232.4
1678,322254.1
1679,267079.38
1680,230610.22
1681,189359.53
1682,218401.66
1683,169259.44
1684,134352.9
1685,136572.83
1686,143361.25
1687,116190.24
1688,160601.11
1689,153445.05
1690,144301.1
1691,134736.53
1692,182293.0
1693,113773.52
1694,145993.38
1695,116419.766
1696,219560.77
1697,116772.42
1698,253979.73
1699,228252.47
1700,206732.88
1701,222753.38
1702,208882.22
1703,199468.5
1704,215659.31
1705,179203.56
1706,291972.03
1707,168786.19
1708,169363.97
1709,194773.08
1710,177801.06
1711,183101.1
1712,212011.22
1713,204069.81
1714,180057.94
1715,157727.78
1716,148397.28
1717,138978.73
1718,122822.49
1719,162488.28
1720,183876.36
1721,141853.66
1722,117642.05
1723,140974.94
1724,178181.31
1725,189907.83
1726,153752.31
1727,153425.48
1728,135497.14
1729,139197.72
1730,126533.266
1731,103496.73
1732,132802.11
1733,119240.234
1734,125722.01
1735,114238.16
1736,101177.34
1737,249149.89
1738,182666.4
1739,250716.62
1740,207700.14
1741,169211.14
1742,166001.88
1743,150487.08
1744,229620.56
1745,185219.6
1746,177342.22
1747,181596.81
1748,216170.53
1749,161706.25
1750,150976.03
1751,207005.0
1752,110420.945
1753,172526.66
1754,202522.78
1755,171227.53
1756,121113.08
1757,107824.5
1758,156752.34
1759,161969.66
1760,161052.27
1761,162811.81
1762,169279.61
1763,159918.34
1764,111810.95
1765,186473.9
1766,177850.22
1767,198301.67
1768,148599.06
1769,151379.66
1770,124269.42
1771,131013.0
1772,149205.22
1773,123467.59
1774,221064.47
1775,128200.89
1776,115163.875
1777,102107.6
1778,124559.53
1779,98993.05
1780,136187.27
1781,136716.38
1782,103910.055
1783,135171.2
1784,92164.39
1785,121021.14
1786,158352.94
1787,139163.02
1788,69866.81
1789,104686.89
1790,90248.08
1791,239020.84
1792,167865.12
1793,126108.39
1794,121422.18
1795,134179.11
1796,91526.5
1797,141853.56
1798,119076.44
1799,97358.86
1800,104562.41
1801,141063.38
1802,135285.48
1803,171286.38
1804,132731.28
1805,125591.21
1806,129474.69
1807,164063.53
1808,104982.016
1809,106660.76
1810,142589.61
1811,119785.9
1812,117808.08
1813,128608.086
1814,100500.33
1815,58797.742
1816,89111.945
1817,136219.92
1818,171023.5
1819,121597.9
1820,85632.695
1821,118652.23
1822,136269.78
1823,67069.05
1824,140548.0
1825,128121.62
1826,119897.38
1827,112111.875
1828,149997.38
1829,145259.22
1830,160025.1
1831,143734.56
1832,168021.81
1833,149214.69
1834,118475.11
1835,164587.58
1836,155550.38
1837,102182.89
1838,115064.44
1839,83463.68
1840,135747.34
1841,135825.5
1842,103326.17
1843,148334.69
1844,104821.69
1845,137021.16
1846,139936.83
1847,169592.28
1848,51991.79
1849,94945.78
1850,124288.016
1851,140075.92
1852,131376.19
1853,127926.92
1854,127934.42
1855,113064.72
1856,181715.42
1857,128714.33
1858,147515.7
1859,98153.05
1860,161714.12
1861,97308.305
1862,242208.48
1863,243922.69
1864,243906.44
1865,216597.03
1866,226033.95
1867,182985.58
1868,230677.5
1869,163769.88
1870,172533.75
1871,183506.6
1872,132458.06
1873,194816.1
1874,128309.12
1875,170810.47
1876,175171.56
1877,179008.25
1878,180076.62
1879,118153.89
1880,119499.38
1881,212374.36
1882,202175.86
1883,160210.98
1884,173782.02
1885,186969.73
1886,219321.84
1887,179177.45
1888,205636.47
1889,129722.266
1890,139886.61
1891,116295.016
1892,104546.19
1893,133266.88
1894,165693.0
1895,159416.84
1896,125676.8
1897,131805.28
1898,121426.125
1899,116875.64
1900,117833.98
1901,143880.06
1902,156979.33
1903,188293.5
1904,116960.92
1905,164203.78
1906,134861.58
1907,194382.64
1908,113760.64
1909,127637.625
1910,122852.76
1911,173180.72
1912,220637.25
1913,177827.89
1914,76483.18
1915,204286.16
1916,72531.45
1917,190852.62
1918,123834.375
1919,148393.47
1920,175654.1
1921,256443.62
1922,215265.47
1923,173289.19
1924,193572.28
1925,175367.89
1926,251921.73
1927,132747.53
1928,157578.69
1929,107831.86
1930,99112.31
1931,123027.3
1932,127182.34
1933,160947.69
1934,156285.62
1935,147748.62
1936,161332.7
1937,153535.23
1938,153031.89
1939,186497.12
1940,152256.44
1941,150636.4
1942,160763.05
1943,151871.69
1944,218892.88
1945,231555.17
1946,160459.81
1947,206183.44
1948,167902.1
1949,195760.06
1950,162989.1
1951,236809.66
1952,206541.03
1953,171399.36
1954,173878.81
1955,128691.66
1956,271214.22
1957,163221.84
1958,235175.16
1959,158348.11
1960,114754.69
1961,103117.97
1962,117807.234
1963,132075.6
1964,136511.12
1965,137979.56
1966,131000.03
1967,211345.77
1968,288422.6
1969,249507.44
1970,283231.94
1971,291089.1
1972,250023.45
1973,188155.03
1974,224283.97
1975,315732.94
1976,215163.75
1977,282545.1
1978,256827.75
1979,230679.88
1980,158260.38
1981,248306.83
1982,169036.48
1983,162682.84
1984,152161.39
1985,186815.84
1986,184008.92
1987,142587.4
1988,139998.44
1989,155364.72
1990,177502.72
1991,172486.75
1992,198400.12
1993,138253.25
1994,198224.2
1995,150770.56
1996,246073.36
1997,225004.44
1998,257669.75
1999,194112.95
2000,239181.22
2001,206629.98
2002,189252.42
2003,199258.81
2004,202668.47
2005,170923.6
2006,164794.06
2007,201678.25
2008,166257.53
2009,149443.69
2010,158153.02
2011,129746.92
2012,136321.27
2013,152229.19
2014,168684.27
2015,159007.0
2016,160524.23
2017,164791.81
2018,108375.16
2019,117794.086
2020,113437.17
2021,106848.14
2022,169046.1
2023,138337.36
2024,236110.61
2025,281869.47
2026,147703.03
2027,128489.78
2028,137296.28
2029,155630.48
2030,204342.9
2031,175830.38
2032,176255.39
2033,198296.0
2034,146588.34
2035,184497.66
2036,180287.25
2037,182681.75
2038,190471.75
2039,138898.75
