Id,SalePrice
1461,128605.266
1462,133896.03
1463,157804.36
1464,154879.27
1465,143537.03
1466,147566.25
1467,143584.52
1468,136814.61
1469,151808.36
1470,123301.06
1471,153679.33
1472,118233.22
1473,120983.125
1474,134844.86
1475,106013.75
1476,207501.83
1477,178837.61
1478,197818.02
1479,194534.22
1480,289674.25
1481,212287.69
1482,154542.52
1483,155054.47
1484,132500.17
1485,128375.695
1486,150341.33
1487,222363.2
1488,178679.27
1489,146577.62
1490,166346.39
1491,155376.42
1492,120514.56
1493,151065.05
1494,193849.78
1495,198659.14
1496,160108.42
1497,145699.55
1498,125454.04
1499,121159.21
1500,128994.79
1501,165802.89
1502,113074.875
1503,181129.55
1504,166056.17
1505,166948.02
1506,185098.77
1507,199678.81
1508,179747.58
1509,143555.28
1510,152170.64
1511,142083.05
1512,171654.3
1513,144988.6
1514,173257.05
1515,188141.42
1516,155949.38
1517,140305.2
1518,163543.58
1519,179726.31
1520,134307.55
1521,142321.78
1522,168224.52
1523,127951.516
1524,123208.54
1525,122119.66
1526,126058.53
1527,115955.56
1528,128325.34
1529,131682.31
1530,164083.89
1531,160055.95
1532,108697.984
1533,130126.56
1534,122976.19
1535,150474.7
1536,127380.82
1537,116751.83
1538,143681.86
1539,158064.45
1540,155883.39
1541,140904.97
1542,144056.33
1543,162640.17
1544,102732.14
1545,112163.3
1546,120711.2
1547,137629.73
1548,131586.23
1549,119823.66
1550,141228.16
1551,126016.96
1552,156378.05
1553,140471.86
1554,115416.95
1555,171009.19
1556,118062.64
1557,137406.14
1558,105064.19
1559,134862.98
1560,147923.17
1561,173527.39
1562,111063.08
1563,117544.06
1564,152110.39
1565,134209.95
1566,178716.86
1567,107844.21
1568,190669.53
1569,145271.31
1570,116374.45
1571,124679.56
1572,140556.38
1573,174602.88
1574,147719.9
1575,174430.27
1576,180935.2
1577,144265.89
1578,139122.8
1579,129001.39
1580,150954.27
1581,126587.84
1582,118097.14
1583,212138.98
1584,174942.83
1585,119905.05
1586,80346.69
1587,104529.18
1588,140974.56
1589,127041.52
1590,125416.92
1591,110657.36
1592,135535.67
1593,115929.94
1594,144874.11
1595,140994.12
1596,185477.05
1597,187899.83
1598,146450.89
1599,128885.94
1600,136729.89
1601,90362.41
1602,126576.19
1603,110436.51
1604,173989.42
1605,171246.39
1606,149802.44
1607,196304.73
1608,157869.58
1609,141446.75
1610,126258.79
1611,143211.42
1612,156316.81
1613,158215.97
1614,117032.92
1615,103929.1
1616,100572.72
1617,106798.42
1618,114678.67
1619,117424.36
1620,185434.58
1621,131397.53
1622,139502.52
1623,174044.47
1624,177097.81
1625,124305.51
1626,170658.58
1627,154410.58
1628,189135.61
1629,132148.34
1630,220553.92
1631,156363.66
1632,170804.36
1633,125622.31
1634,148935.92
1635,138683.89
1636,136179.45
1637,178754.97
1638,177042.42
1639,170192.78
1640,200624.8
1641,161905.33
1642,158998.08
1643,162709.11
1644,156735.3
1645,175146.52
1646,143261.56
1647,142144.83
1648,136063.67
1649,131667.05
1650,122516.266
1651,122722.86
1652,115058.11
1653,108607.96
1654,135315.78
1655,114568.79
1656,132826.28
1657,135412.89
1658,133869.05
1659,110116.664
1660,138822.98
1661,248093.73
1662,214981.48
1663,221483.98
1664,264199.03
1665,195282.92
1666,205657.67
1667,224003.08
1668,196476.64
1669,174744.05
1670,201578.62
1671,200480.25
1672,258363.52
1673,195367.17
1674,186283.92
1675,158766.23
1676,154196.22
1677,160041.98
1678,267830.38
1679,231952.9
1680,198123.34
1681,169807.77
1682,199975.83
1683,152499.67
1684,137298.2
1685,136643.64
1686,134256.0
1687,123489.28
1688,151857.95
1689,148918.77
1690,140594.86
1691,132689.3
1692,172334.42
1693,121605.27
1694,141062.92
1695,122241.67
1696,200798.6
1697,122587.05
1698,220649.34
1699,198206.73
1700,184357.89
1701,198262.73
1702,190133.83
1703,182310.2
1704,190665.47
1705,164802.98
1706,243403.83
1707,158274.48
1708,158653.77
1709,181277.39
1710,163897.27
1711,169063.88
1712,188842.81
1713,182303.8
1714,163669.83
1715,149579.9
1716,145699.39
1717,135937.67
1718,125338.11
1719,156601.05
1720,167314.95
1721,144322.36
1722,127838.51
1723,142073.94
1724,164055.88
1725,175854.98
1726,145821.02
1727,146624.83
1728,133884.89
1729,139060.98
1730,131741.11
1731,111337.09
1732,130607.51
1733,121335.625
1734,127234.63
1735,117681.23
1736,107253.24
1737,218153.08
1738,168569.08
1739,209902.73
1740,180065.69
1741,151148.05
1742,148138.84
1743,138467.47
1744,203129.47
1745,180015.88
1746,169769.19
1747,172155.61
1748,195332.94
1749,151901.38
1750,144385.16
1751,190769.64
1752,114087.36
1753,162555.48
1754,181720.2
1755,167929.4
1756,121804.75
1757,114018.0
1758,151188.7
1759,160270.34
1760,151202.64
1761,154267.48
1762,161069.33
1763,155950.77
1764,118736.76
1765,172414.4
1766,163982.58
1767,183070.77
1768,141394.48
1769,151464.31
1770,125790.625
1771,131807.64
1772,142688.58
1773,127454.08
1774,196776.77
1775,128331.914
1776,125976.03
1777,109377.34
