Id,SalePrice
1461,135408.84
1462,142734.75
1463,171200.5
1464,172226.44
1465,159416.03
1466,162239.34
1467,158803.4
1468,148361.28
1469,164860.31
1470,131400.89
1471,171727.47
1472,133952.64
1473,135228.06
1474,152864.77
1475,113829.02
1476,234538.47
1477,195664.94
1478,222798.97
1479,214220.06
1480,336574.12
1481,240192.66
1482,171495.34
1483,160390.1
1484,146938.52
1485,133084.58
1486,166786.22
1487,250204.19
1488,200098.83
1489,158226.55
1490,182734.72
1491,170312.75
1492,124874.63
1493,159386.19
1494,219265.3
1495,225367.12
1496,180287.72
1497,164941.53
1498,139359.1
1499,134380.78
1500,144600.97
1501,192071.56
1502,124151.95
1503,198036.4
1504,188777.77
1505,186721.94
1506,205361.38
1507,227864.7
1508,192461.72
1509,155433.23
1510,165051.27
1511,150139.69
1512,190537.6
1513,155590.81
1514,187571.81
1515,209601.48
1516,162304.1
1517,150534.2
1518,180854.42
1519,202978.78
1520,143901.64
1521,151212.75
1522,185303.81
1523,136905.16
1524,126692.836
1525,123350.83
1526,128798.72
1527,120141.555
1528,140854.19
1529,141195.1
1530,185561.19
1531,182200.75
1532,113360.87
1533,142105.22
1534,132050.0
1535,160826.94
1536,131610.9
1537,120480.336
1538,154085.05
1539,174154.97
1540,172353.0
1541,151311.4
1542,159257.81
1543,181305.55
1544,107574.51
1545,117704.445
1546,128826.21
1547,151729.92
1548,145009.78
1549,130557.63
1550,155735.89
1551,133722.36
1552,171800.55
1553,152993.16
1554,125472.49
1555,182601.16
1556,119734.65
1557,144583.39
1558,109401.3
1559,145079.06
1560,165721.16
1561,190381.72
1562,115616.53
1563,124442.11
1564,166400.44
1565,144902.14
1566,191955.8
1567,110162.65
1568,211473.7
1569,149866.92
1570,117141.0
1571,129996.15
1572,151913.64
1573,185213.12
1574,157694.56
1575,192347.47
1576,204216.55
1577,156860.28
1578,145897.62
1579,134500.47
1580,165385.17
1581,130886.49
1582,123705.9
1583,240564.94
1584,198857.75
1585,130336.93
1586,74464.12
1587,104177.01
1588,149995.47
1589,133174.92
1590,133913.05
1591,115273.945
1592,147727.6
1593,122098.49
1594,160627.03
1595,152579.22
1596,208753.16
1597,207664.7
1598,149505.81
1599,141768.25
1600,151727.78
1601,88395.92
1602,135426.97
1603,110241.06
1604,199411.2
1605,189607.23
1606,164542.73
1607,217276.31
1608,170700.16
1609,151078.56
1610,133976.67
1611,147989.98
1612,169395.88
1613,172763.81
1614,128641.086
1615,114832.5
1616,108700.15
1617,115881.72
1618,119937.19
1619,122267.17
1620,213152.81
1621,139663.11
1622,148624.17
1623,189991.06
1624,195970.66
1625,126609.484
1626,188465.33
1627,170455.12
1628,213438.62
1629,141738.81
1630,253155.53
1631,173486.78
1632,189787.0
1633,134910.2
1634,164253.53
1635,150478.61
1636,146738.3
1637,200663.3
1638,196532.16
1639,187674.02
1640,226589.17
1641,174355.53
1642,177669.75
1643,182273.83
1644,175908.4
1645,197015.47
1646,153118.69
1647,150924.4
1648,146173.84
1649,140087.53
1650,131114.72
1651,129878.15
1652,127798.67
1653,120051.125
1654,153357.67
1655,125343.45
1656,148978.84
1657,153411.8
1658,151450.0
1659,120138.5
1660,147044.45
1661,285228.44
1662,244418.3
1663,251121.73
1664,304306.53
1665,220103.81
1666,226017.78
1667,246474.36
1668,221110.12
1669,193170.78
1670,224764.53
1671,224014.23
1672,293366.75
1673,220240.66
1674,209963.88
1675,177407.8
1676,173007.88
1677,175727.97
1678,307584.16
1679,261531.69
1680,226819.06
1681,192358.92
1682,220121.89
1683,172427.42
1684,147529.6
1685,148094.34
1686,149048.97
1687,130607.38
1688,169059.92
1689,164482.38
1690,152316.1
1691,143896.81
1692,189968.2
1693,127286.6
1694,153403.2
1695,129783.29
1696,225173.56
1697,130126.98
1698,252881.19
1699,226006.36
1700,208418.19
1701,225215.19
1702,212394.95
1703,203558.75
1704,212636.97
1705,183541.19
1706,278148.44
1707,174077.42
1708,175458.38
1709,200649.39
1710,181723.16
1711,188843.34
1712,212617.94
1713,202517.78
1714,181744.38
1715,165064.64
1716,156753.98
1717,147626.83
1718,132901.66
1719,173053.05
1720,186365.75
1721,153790.38
1722,131004.1
1723,149232.56
1724,182053.2
1725,196055.3
1726,162621.58
1727,160438.19
1728,146407.48
1729,149791.62
1730,141013.11
1731,114681.23
1732,138900.16
1733,127604.04
1734,134905.12
1735,123031.02
1736,111554.88
1737,243560.45
1738,189714.42
1739,248133.75
1740,205983.28
1741,168739.84
1742,168813.1
1743,155435.4
1744,227079.2
1745,193779.89
1746,187742.61
1747,190364.0
1748,222837.69
1749,167127.9
1750,155469.88
1751,215102.67
1752,118967.27
1753,179012.78
1754,205722.47
1755,178887.19
1756,125505.62
1757,118104.02
1758,162058.42
1759,170270.67
1760,167060.39
1761,167032.88
1762,176826.28
1763,167830.9
1764,123062.85
1765,186576.86
1766,180178.05
1767,201154.9
1768,154045.58
1769,159191.33
1770,133065.86
1771,138718.95
1772,156436.22
1773,132643.27
1774,222143.94
1775,136175.03
1776,129421.34
1777,111944.49
1778,131273.28
1779,114461.04
1780,146736.0
1781,145530.81
1782,114110.516
1783,147985.62
1784,107005.85
1785,133568.4
1786,167152.22
1787,150315.03
1788,82948.36
1789,118119.27
1790,104492.96
1791,241344.55
1792,174245.11
1793,134636.72
1794,129095.76
1795,142851.19
1796,106246.63
1797,149577.5
1798,129301.984
1799,106764.086
1800,116420.57
1801,152491.75
1802,145314.67
1803,178468.78
1804,139063.81
1805,132565.02
1806,138043.55
1807,171665.22
1808,122008.53
1809,121886.82
1810,151030.22
1811,133409.38
1812,131505.38
1813,137074.25
1814,112271.04
1815,73279.8
1816,102454.625
1817,148134.73
1818,178699.95
1819,130788.96
1820,97122.63
1821,128111.72
1822,148204.88
1823,81994.01
1824,149392.19
1825,139582.14
1826,129593.99
1827,122403.016
1828,155934.78
1829,152917.28
1830,168221.77
1831,156282.72
1832,173297.22
1833,156735.53
1834,130019.54
1835,171164.52
1836,161582.38
1837,110853.6
1838,127911.93
1839,95430.41
1840,142938.47
1841,142606.08
1842,117396.88
1843,155713.02
1844,116502.26
1845,153223.7
1846,151520.6
1847,183044.78
1848,67210.055
1849,112477.4
1850,134449.6
1851,150301.47
1852,140487.25
1853,132745.47
1854,137758.78
1855,129045.586
1856,188329.81
1857,149381.5
1858,160016.16
1859,113487.97
1860,164066.3
1861,112659.66
1862,244438.48
1863,243208.6
1864,243220.12
1865,215655.81
1866,223259.12
1867,187796.97
1868,226563.25
