id,count
0,93.198685
1,221.502
2,84.44748
4,102.99768
5,119.11072
10,139.26678
11,150.99782
12,197.70694
15,65.35342
17,48.887863
18,221.21558
23,215.84721
25,158.68394
26,77.87521
31,208.12798
39,176.44829
40,50.498653
41,161.93134
42,
43,186.13184
51,213.75002
52,64.143936
54,88.54017
60,172.90541
61,182.716
62,154.72998
63,46.242542
65,146.68288
66,135.12527
68,176.5529
71,54.542095
80,82.62672
82,
94,189.56512
98,206.97562
101,73.9512
102,181.47496
107,135.29291
112,209.29395
113,69.214584
115,
116,170.23201
120,105.8502
121,70.57092
122,225.39674
132,181.79924
143,67.59174
147,
150,59.83964
151,66.26252
152,211.1874
153,97.20299
155,73.95625
156,143.00172
159,202.03157
161,103.549255
163,94.88401
177,182.50656
186,82.76936
188,81.043045
190,95.49223
191,94.34158
192,169.57469
195,210.90953
200,187.60468
209,213.25783
210,61.728817
211,216.51024
214,176.1339
215,86.81233
218,143.64043
219,42.942142
222,114.4549
225,60.170383
228,228.75705
236,211.0962
241,94.515305
242,185.30879
243,222.20027
245,86.96303
247,222.45769
251,187.85283
252,99.35629
253,58.450184
254,74.291176
258,209.25531
260,
261,175.42342
265,78.471344
266,210.72148
267,186.97377
269,178.46947
270,
275,146.71921
278,87.149086
279,48.682575
286,118.92761
287,79.9387
288,210.02385
289,184.48488
293,96.51404
294,168.97656
297,
302,103.03016
303,64.18406
304,125.33392
307,144.8037
309,64.64327
311,203.6168
312,155.62224
314,207.61253
315,216.75038
319,200.98587
322,162.82423
323,
325,175.45699
327,213.05574
330,64.59362
332,205.03767
333,93.825714
338,160.33089
341,76.546364
345,164.911
348,168.49889
349,104.88594
350,136.97826
352,
355,47.257828
356,
358,
363,180.61835
369,191.35716
371,62.376465
372,189.06459
375,223.9309
380,178.38545
388,92.70245
391,
392,180.1756
393,216.62732
394,88.527596
396,71.96433
401,60.092377
407,53.968903
409,94.534904
410,136.14435
416,112.67479
418,134.14066
420,196.15858
421,200.23578
422,192.46942
424,224.9434
428,184.28201
429,200.1721
431,169.43608
435,27.90276
439,126.05733
441,61.84162
447,73.89156
449,187.06581
451,196.95888
452,87.23326
454,167.16846
458,197.71266
463,180.16628
467,65.95712
470,153.39763
471,167.53793
474,214.38191
478,95.55878
483,105.6217
484,153.55788
485,90.59427
486,171.15395
491,120.893875
494,96.42799
495,183.97742
497,185.00621
499,202.42836
515,141.73372
518,193.84714
521,115.32604
525,
529,203.59605
532,179.57013
534,70.14914
540,86.22081
544,226.9466
547,193.60468
549,99.65866
563,55.19023
564,201.16972
567,107.90371
572,151.99112
577,169.64201
578,222.62639
585,203.6869
588,190.77226
589,163.7281
590,144.23952
592,75.825096
594,155.70882
596,74.41786
598,196.61455
599,186.64168
605,88.1604
606,162.40965
607,190.03093
608,203.3739
609,
610,202.68544
611,110.098236
614,
615,181.46773
616,201.61626
617,162.64363
618,183.43929
624,112.39831
629,191.09254
631,103.63637
633,85.87113
637,81.55579
638,143.01123
643,
644,183.44038
645,70.00039
646,175.81378
648,173.11606
650,89.62426
651,99.47183
652,228.05229
656,169.42027
657,97.440674
659,69.56782
660,161.46736
662,152.70671
665,213.18082
675,
681,179.72438
682,185.97885
685,83.945175
686,204.49803
689,74.84139
696,169.80394
703,186.6241
704,119.30664
705,168.95177
714,196.69507
717,76.461624
718,77.59091
720,93.930145
721,216.50316
723,203.6726
726,91.72445
728,175.5107
730,103.06301
731,90.03706
734,227.96774
737,57.23711
738,89.61568
745,195.38489
746,73.67137
749,190.94475
752,65.754395
753,79.61274
758,197.54128
765,81.497696
766,195.44179
768,69.266846
769,207.55522
774,182.20724
775,130.48238
781,
784,208.46034
794,115.47229
795,219.14954
796,78.46376
802,150.7086
803,118.52374
805,61.23064
806,220.89229
807,133.01468
809,56.91161
810,198.69298
812,89.4734
814,108.2641
818,200.32393
819,209.45378
825,8.53424
836,85.292404
839,163.99902
847,217.98186
848,87.42484
851,173.21576
852,180.9475
853,63.658
857,190.8241
858,98.326546
859,196.2127
861,17.182089
867,143.931
870,173.25476
871,216.5259
872,225.83293
874,231.91743
881,214.7964
886,175.38841
890,
895,183.38953
899,79.17182
900,206.08058
901,216.29358
902,206.69016
903,100.164185
913,223.70305
918,218.18074
923,171.5236
924,73.75682
926,73.59296
927,91.61031
930,174.5206
934,49.9822
937,181.18361
939,150.3116
941,104.14711
942,226.3011
946,197.32599
950,127.82795
953,74.2941
959,68.44119
961,48.984974
962,97.947876
964,128.25398
969,162.89265
971,164.41069
976,74.79651
978,202.67274
980,207.81557
981,174.13559
990,218.46037
993,77.14099
996,93.92748
998,208.97672
999,196.45164
1006,170.44196
1008,71.89984
1013,94.12511
1015,119.91029
1016,157.73903
1022,207.25418
1026,191.45866
1028,211.91217
1031,49.16669
1034,
1037,207.67554
1040,
1042,88.85161
1046,115.07284
1048,125.6292
1049,161.92184
1050,
1051,195.52664
1052,211.95723
1055,103.36379
1060,175.95776
1064,113.27261
1066,64.665215
1071,165.42062
1073,76.530014
1089,186.38269
1091,122.087204
1092,84.89841
1093,213.342
1096,202.78188
1097,180.81181
1098,76.00102
1099,66.577835
1102,213.3766
1107,89.08491
1109,90.27295
1111,65.358604
1112,156.5214
1114,236.67818
1116,210.07527
1117,163.53415
1118,74.31089
1122,
1124,191.18953
1127,102.8612
1133,193.13078
1134,75.77705
1135,168.68398
1139,201.62766
1143,
1150,97.62399
1151,148.4385
1153,214.94542
1155,85.32889
1162,81.820435
1163,186.04782
1166,23.642395
1171,93.41615
1172,59.213326
1173,217.09781
1174,98.962524
1177,131.92503
1178,142.75345
1184,90.814445
1185,154.92952
1186,100.464294
1187,204.23788
1188,225.75424
1191,185.17035
1207,137.85823
1213,99.40668
1215,175.50285
1223,202.49016
1227,157.49678
1236,
1237,
1238,113.50522
1241,53.77891
1248,92.9616
1250,63.085903
1251,194.19331
1253,105.739136
1255,131.59612
1257,195.88393
1261,113.26447
1262,205.35649
1265,158.50232
1273,219.71254
1277,185.9023
1278,138.69363
1280,93.99094
1284,165.4421
1285,223.59941
1288,98.328186
1295,149.7863
1297,220.13628
1299,217.54596
1304,177.56589
1308,83.911354
1310,124.05326
1311,152.38408
1314,106.256424
1315,138.97437
1318,42.432343
1320,231.47852
1321,210.32797
1322,170.96692
1330,165.57457
1333,205.02138
1334,173.5549
1341,169.56609
1344,164.72758
1351,193.62782
1354,92.821014
1356,
1363,162.89929
1365,185.32379
1369,165.48613
1373,106.97385
1375,162.30763
1377,55.904537
1379,189.21478
1380,198.37985
1381,105.06915
1384,181.75926
1390,194.47368
1393,210.1655
1395,
1399,205.80547
1400,88.550446
1401,120.624985
1404,197.62746
1408,79.96088
1409,39.788517
1413,182.22293
1416,201.86147
1418,121.38137
1423,92.62402
1424,62.253944
1425,58.99936
1433,223.59245
1434,179.03378
1436,211.72783
1442,196.29305
1444,72.85278
1445,172.03062
1452,187.60661
1455,206.8979
1462,
1467,44.147354
1472,98.8166
1475,123.91598
1493,145.226
1501,194.72511
1503,207.29099
1504,217.1479
1505,56.555737
1511,215.74353
1512,
1513,145.68571
1514,114.33273
1528,202.16277
1533,224.84285
1534,76.94642
1536,186.28603
1537,87.37189
1539,149.4025
1550,178.82387
1552,190.27937
1554,207.1943
1555,213.20862
1556,78.26643
1559,58.48731
1563,203.94427
1566,185.05244
1567,151.96326
1568,80.133606
1571,198.93732
1572,79.576035
1574,
1577,91.92212
1583,91.091286
1585,98.71869
1586,189.20909
1587,203.78442
1596,177.54836
1602,64.09638
1604,82.83498
1605,48.387314
1610,219.10297
1611,120.83226
1616,80.191696
1617,139.63324
1618,62.866272
1622,74.62962
1623,49.143524
1628,217.25717
1631,45.677658
1632,204.46028
1633,198.24208
1634,198.60191
1636,200.05202
1637,169.03369
1643,107.82585
1644,144.37895
1646,122.0858
1648,202.2909
1651,84.18529
1656,83.2706
1658,163.05296
1659,82.286316
1665,89.984856
1666,159.15038
1670,116.929565
1674,160.7284
1679,208.92198
1680,201.48183
1683,224.58885
1686,57.04693
1691,132.95743
1693,71.306885
1696,82.01162
1697,120.1276
1703,89.91794
1706,56.509037
1709,183.95149
1710,91.92874
1712,
1713,159.05284
1718,205.00887
1719,199.66708
1722,218.3975
1723,155.72455
1724,223.83003
1728,51.47535
1730,101.88765
1732,79.8187
1737,45.481564
1745,55.398922
1747,79.87695
1748,87.072395
1755,120.18869
1759,86.82144
1761,200.66304
1764,183.70555
1765,183.10463
1766,56.551983
1768,82.263435
1770,94.061295
1771,170.37375
1774,113.02051
1785,181.26189
1788,214.50996
1792,73.370636
1794,193.5293
1797,144.25664
1798,44.725826
1799,225.88155
1802,133.64616
1806,65.025604
1808,98.38244
1810,208.38058
1818,53.927692
1819,225.79088
1820,226.63463
1822,190.01051
1826,196.45677
1827,175.90079
1835,97.910355
1841,142.55452
1842,136.4771
1843,113.07225
1846,72.74022
1849,58.438698
1850,217.77434
1851,132.14284
1857,
1858,166.33818
1860,115.28984
1861,205.1082
1864,87.235374
1869,208.27556
1871,
1872,39.679226
1875,74.94885
1878,224.95807
1879,208.62169
1885,62.328716
1888,120.18678
1889,44.672573
1890,132.77806
1896,159.77336
1897,215.18271
1898,
1900,100.17445
1905,79.26513
1908,94.63253
1909,145.80173
1913,
1918,127.12222
1922,236.26164
1923,165.90828
1925,201.50542
1926,159.48064
1927,204.99088
1930,194.86171
1935,75.811325
1939,126.37846
1942,125.14517
1943,
1948,216.3127
1949,191.08025
1951,140.33092
1953,149.82945
1959,
1963,84.76723
1967,161.20517
1973,185.36813
1975,81.46812
1976,39.245216
1990,146.58003
1993,143.03328
1997,80.52659
1999,165.19188
2001,191.4536
2004,65.71634
2010,128.30255
2013,171.59311
2017,220.92525
2021,108.59837
2023,70.45424
2026,195.24982
2037,64.49689
2039,103.847374
2041,65.40196
2046,83.970314
2050,82.8896
2060,185.7336
2067,139.08054
2069,169.47023
2072,210.24321
2074,179.07236
2079,138.09319
2083,67.080215
2085,92.66782
2087,52.970234
2093,177.06918
2094,88.81822
2097,78.94603
2103,103.32559
2104,
2107,208.74168
2108,44.005146
2110,54.32043
2115,192.74704
2117,86.54506
2125,202.56268
2127,229.56696
2133,56.186836
2134,229.47356
2135,141.49281
2141,212.05223
2143,66.402336
2145,61.927715
2146,109.994644
2147,188.86006
2148,
2149,
2165,130.71565
2166,188.71121
2177,111.16345
