id,count
0,91.02622
1,239.88391
2,22.641533
4,95.17634
5,-25.479033
10,132.30576
11,148.49893
12,193.24057
15,64.56055
17,42.21689
18,234.8687
23,229.25323
25,172.8793
26,71.89431
31,214.69183
39,194.59106
40,50.02042
41,177.81628
42,
43,189.17468
51,225.12575
52,61.57185
54,81.23788
60,171.1051
61,204.04292
62,157.1525
63,46.449802
65,140.30908
66,126.10358
68,197.44196
71,51.636562
80,80.581505
82,
94,194.1359
98,217.08951
101,76.65351
102,180.50284
107,142.89471
112,225.90002
113,70.184364
115,
116,170.4054
120,87.49416
121,83.543365
122,236.95877
132,186.94669
143,75.587395
147,
150,60.24216
151,58.662243
152,218.96477
153,76.27295
155,69.64616
156,143.80304
159,209.699
161,83.13697
163,73.02282
177,183.32248
186,79.512405
188,67.86677
190,77.49446
191,95.17338
192,188.72493
195,227.5564
200,198.20392
209,221.90527
210,68.06588
211,236.92892
214,191.56552
215,78.71372
218,157.78098
219,44.186726
222,98.19923
225,56.268345
228,244.16052
236,221.64513
241,73.7037
242,190.71747
243,238.67761
245,72.34457
247,234.40651
251,205.6522
252,79.87641
253,57.17678
254,78.20762
258,220.37958
260,
261,189.69406
265,64.23702
266,219.0943
267,203.73267
269,179.38397
270,
275,157.65013
278,70.9464
279,47.409145
286,102.98434
287,64.53377
288,220.07944
289,195.03284
293,76.43121
294,189.91687
297,
302,106.70127
303,56.185978
304,13.571836
307,140.10942
309,59.362453
311,214.05511
312,146.2221
314,216.03171
315,230.23802
319,209.42575
322,163.0624
323,
325,183.54971
327,223.73308
330,56.99381
332,214.87793
333,73.07481
338,160.87695
341,74.96579
345,184.73859
348,171.73932
349,85.49995
350,124.73818
352,
355,46.91118
356,
358,
363,185.99687
369,200.72748
371,61.903187
372,210.9573
375,235.49191
380,198.93047
388,73.24249
391,
392,201.21356
393,227.58759
394,92.11404
396,62.799267
401,56.73127
407,53.963604
409,72.529335
410,140.38358
416,127.020546
418,123.68777
420,202.41388
421,220.22836
422,203.66443
424,240.7326
428,204.09477
429,207.60696
431,189.80096
435,33.644608
439,110.16648
441,44.44411
447,67.81341
449,202.98288
451,215.4433
452,74.93214
454,157.457
458,176.7124
463,184.8391
467,67.131195
470,172.52048
471,164.27475
474,222.7196
478,83.420074
483,110.93453
484,168.99774
485,72.88674
486,178.9456
491,121.28196
494,102.739655
495,198.3659
497,202.17462
499,226.60623
515,146.72078
518,200.42334
521,98.42899
525,
529,209.38599
532,179.17264
534,61.81604
540,66.81236
544,243.79391
547,198.63171
549,77.58704
563,54.080166
564,212.92564
567,121.80012
572,167.78107
577,185.97356
578,238.00381
585,227.8982
588,211.5816
589,166.62283
590,136.25053
592,82.54199
594,171.26212
596,70.14618
598,202.08795
599,192.11063
605,79.87201
606,167.80132
607,214.0434
608,212.90225
609,
610,209.81302
611,100.438416
614,
615,186.5615
616,211.27666
617,164.98259
618,206.64713
624,122.77616
629,191.88858
631,81.14774
633,93.181816
637,68.77662
638,161.50662
643,
644,191.9097
645,60.783398
646,195.7008
648,175.55782
650,73.28234
651,106.118546
652,239.37085
656,177.93454
657,86.85504
659,71.84974
660,179.6022
662,152.5109
665,221.6226
675,
681,179.72195
682,191.54144
685,66.7267
686,213.34546
689,64.19652
696,166.18814
703,207.37741
704,133.12863
705,174.5734
714,202.91614
717,74.57083
718,84.10577
720,74.06416
721,232.96799
723,212.92516
726,103.04093
728,186.42148
730,104.52224
731,74.09255
734,246.0252
737,53.806267
738,70.84017
745,215.27875
746,76.78408
749,196.63211
752,65.36476
753,87.4943
758,203.76785
765,92.45722
766,214.57971
768,59.805813
769,217.07083
774,185.95193
775,118.94222
781,
784,218.3522
794,96.66657
795,230.68301
796,65.15507
802,149.32593
803,102.83093
805,61.061817
806,227.27414
807,141.82463
809,54.00606
810,210.86319
812,95.1856
814,115.56422
818,205.47673
819,226.97287
825,20.818783
836,18.105467
839,175.64641
847,230.19856
848,90.02331
851,189.80533
852,182.72218
853,71.52128
857,195.97522
858,81.62632
859,207.60889
861,26.998346
867,156.73987
870,197.61389
871,223.81393
872,239.98816
874,248.61858
881,228.5761
886,177.31546
890,
895,187.22952
899,66.22069
900,214.26031
901,224.92996
902,217.59357
903,79.53453
913,238.9521
918,233.09554
923,176.70709
924,64.1542
926,63.255054
927,72.4709
930,195.83612
934,49.224503
937,195.91644
939,155.14212
941,87.08332
942,239.43304
946,220.3584
950,138.02881
953,77.86465
959,46.0302
961,48.385616
962,85.50832
964,137.35922
969,128.63495
971,162.78058
976,65.159325
978,211.0562
980,227.13158
981,187.00873
990,229.9555
993,65.58146
996,75.72664
998,230.58875
999,202.7738
1006,169.25774
1008,74.95267
1013,74.45233
1015,131.25024
1016,173.15329
1022,223.43823
1026,209.8404
1028,226.47168
1031,51.748676
1034,
1037,218.31976
1040,
1042,72.37534
1046,96.712074
1048,126.456215
1049,161.41756
1050,
1051,211.91684
1052,220.47351
1055,100.77923
1060,176.08548
1064,93.79323
1066,71.174576
1071,178.96022
1073,69.489624
1089,205.48773
1091,134.83008
1092,69.684296
1093,221.06755
1096,225.92834
1097,200.21516
1098,64.87801
1099,68.02036
1102,223.624
1107,92.687004
1109,82.499855
1111,63.47653
1112,150.25009
1114,253.72484
1116,220.03293
1117,178.95718
1118,77.28739
1122,
1124,197.2366
1127,114.9802
1133,196.00308
1134,64.7178
1135,181.77698
1139,226.82336
1143,
1150,99.087074
1151,139.6123
1153,226.7105
1155,71.55471
1162,68.18792
1163,192.3638
1166,31.656898
1171,73.55454
1172,57.05952
1173,230.24225
1174,95.696236
1177,120.32275
1178,156.29285
1184,98.71881
1185,147.7637
1186,96.97639
1187,210.22475
1188,239.41013
1191,189.64856
1207,134.77118
1213,81.12695
1215,190.48355
1223,220.80516
1227,153.27005
1236,
1237,
1238,97.271324
1241,56.181126
