id,count
0,98.26699
1,231.42259
2,13.736581
4,96.769356
5,63.07904
10,137.26439
11,148.26018
12,234.28383
15,67.02301
17,9.358011
18,227.13397
23,217.94685
25,176.29082
26,85.16364
31,189.23387
39,211.19093
40,57.2475
41,94.55472
42,
43,187.09242
51,228.12352
52,65.60143
54,79.34357
60,157.85292
61,188.98055
62,148.84724
63,59.41986
65,143.02107
66,117.3778
68,204.4426
71,40.069103
80,93.62789
82,
94,185.18152
98,211.22168
101,83.79834
102,170.94264
107,67.708755
112,260.19232
113,64.43116
115,
116,171.00049
120,86.81066
121,69.84284
122,235.33379
132,183.10425
143,2.1192188
147,
150,74.0508
151,66.20068
152,224.10997
153,84.13478
155,67.02728
156,72.255936
159,207.7767
161,91.61576
163,87.928986
177,185.90704
186,91.70276
188,73.22121
190,84.467064
191,95.15288
192,190.98662
195,224.27661
200,192.98563
209,219.83794
210,57.386936
211,246.70586
214,167.67192
215,87.66564
218,155.88358
219,48.604027
222,103.3171
225,66.74241
228,235.29176
236,219.3701
241,86.216866
242,191.67664
243,230.37904
245,68.0306
247,212.84526
251,195.83762
252,88.78931
253,65.07257
254,80.64806
258,213.47705
260,
261,197.68674
265,70.94711
266,204.17453
267,204.36264
269,178.20383
270,
275,150.09148
278,70.83533
279,58.23672
286,109.27613
287,59.5863
288,198.52621
289,187.21922
293,89.2093
294,196.91478
297,
302,106.0684
303,59.884956
304,68.524055
307,135.65898
309,55.48895
311,221.03667
312,75.50478
314,216.17958
315,226.46211
319,198.55458
322,159.8509
323,
325,189.49211
327,207.42427
330,66.41327
332,210.71942
333,91.1925
338,150.05244
341,84.988106
345,93.08364
348,168.13179
349,101.949
350,125.147545
352,
355,60.733757
356,
358,
363,179.60399
369,203.06609
371,77.53033
372,202.37221
375,223.927
380,185.37677
388,86.37774
391,
392,195.70108
393,230.46706
394,83.48183
396,58.977936
401,63.17043
407,56.5201
409,91.12528
410,124.63257
416,114.767456
418,132.39325
420,197.93411
421,240.82738
422,196.08765
424,229.08679
428,205.34262
429,229.54198
431,172.15765
435,15.20774
439,115.22124
441,0.57677263
447,77.43782
449,205.83427
451,215.37248
452,71.91535
454,193.70436
458,241.21713
463,177.78195
467,70.5672
470,97.16484
471,164.66629
474,219.22382
478,94.04446
483,102.39804
484,177.79951
485,66.9783
486,170.9688
491,120.783035
494,108.04344
495,188.21541
497,179.2142
499,217.78313
515,143.39667
518,191.86346
521,99.43111
525,
529,211.8608
532,164.87314
534,71.6771
540,78.059456
544,228.9204
547,195.03568
549,94.3439
563,61.636837
564,210.46829
567,104.2665
572,160.59976
577,193.45064
578,231.16808
585,213.52942
588,207.1505
589,172.9825
590,139.1809
592,77.95434
594,98.85263
596,77.814
598,219.69054
599,185.37769
605,90.74169
606,159.46194
607,196.85222
608,204.1089
609,
610,205.79083
611,104.4403
614,
615,181.15097
616,208.78609
617,169.01312
618,200.57663
624,113.23168
629,188.87848
631,95.20445
633,82.36341
637,80.28743
638,139.59193
643,
644,180.9788
645,62.08652
646,188.90948
648,173.5446
650,79.872505
651,101.58235
652,220.02388
656,167.61421
657,90.04846
659,89.02987
660,184.90523
662,137.20442
665,230.12704
675,
681,171.67561
682,180.18245
685,60.319862
686,213.57231
689,71.03983
696,166.86502
703,181.77145
704,123.21694
705,166.84048
714,195.83925
717,70.583176
718,78.8998
720,87.07977
721,243.6823
723,196.85251
726,89.42418
728,184.9239
730,111.86273
731,73.37344
734,230.44716
737,53.606754
738,82.95321
745,213.79556
746,66.38607
749,199.58784
752,67.49445
753,75.51784
758,194.03548
765,94.34745
766,226.20462
768,62.36187
769,208.50783
774,187.61122
775,124.25291
781,
784,221.22275
794,95.92974
795,220.64207
796,64.39108
802,77.80056
803,98.23461
805,62.71742
806,214.495
807,129.81734
809,59.882427
810,203.46068
812,88.5977
814,110.72787
818,208.83984
819,223.44003
825,25.583632
836,89.223465
839,170.38171
847,217.11052
848,90.57423
851,189.5083
852,175.29861
853,1.8833541
857,191.75659
858,93.963234
859,189.33095
861,20.571514
867,163.22925
870,190.07436
871,202.0862
872,245.31584
874,250.44458
881,222.74077
886,172.85504
890,
895,188.86627
899,78.77132
900,211.48375
901,214.82886
902,217.6967
903,80.75167
913,220.67657
918,218.48894
923,170.23483
924,67.465
926,66.084564
927,84.84813
930,179.29831
934,51.036835
937,182.60254
939,150.39545
941,101.60769
942,238.00746
946,201.63728
950,134.02214
953,89.80008
959,3.3126438
961,50.872017
962,97.16001
964,60.530155
969,184.54628
971,163.75902
976,67.78294
978,204.823
980,206.11896
981,189.79056
990,219.6904
993,66.87269
996,77.81907
998,229.44254
999,200.63396
1006,165.95093
1008,79.769966
1013,88.295135
1015,114.54206
1016,162.83252
1022,208.86478
1026,193.38943
1028,226.19438
1031,6.364583
1034,
1037,217.70937
1040,
1042,80.173325
1046,97.82357
1048,119.84964
1049,165.89624
1050,
1051,214.15733
1052,199.50098
1055,93.10325
1060,177.02568
1064,92.19033
1066,72.71344
1071,157.9338
1073,78.38523
1089,217.601
1091,138.59566
1092,73.960335
1093,209.4946
1096,209.57454
1097,194.9341
1098,71.67401
1099,69.70534
1102,224.5267
1107,91.28681
1109,80.99643
1111,5.8974447
1112,149.86346
1114,251.65768
1116,219.55412
1117,174.37062
1118,77.51198
1122,
1124,195.67133
1127,106.73968
1133,222.124
1134,77.25043
1135,164.79402
1139,212.06512
1143,
1150,95.39576
1151,143.06116
1153,209.727
1155,64.21634
1162,79.66625
1163,190.3108
1166,17.539162
1171,72.638115
1172,64.70304
1173,215.67334
1174,87.75858
1177,124.36113
1178,75.60195
1184,97.522644
1185,137.29846
1186,98.65146
1187,212.76414
1188,225.17093
1191,186.3646
1207,131.44402
1213,98.571556
1215,173.8677
1223,218.31613
1227,153.26851
1236,
1237,
1238,113.66339
1241,53.53492
1248,91.85525
1250,82.20588
1251,206.49199
1253,104.18745
1255,135.8699
1257,224.18741
1261,128.15836
1262,230.04848
1265,179.64293
1273,217.1963
1277,195.94861
1278,143.0718
1280,88.83168
1284,163.90594
1285,226.74825
1288,101.81071
1295,140.54752
1297,245.18077
1299,218.04143
1304,194.39874
1308,62.226143
1310,126.1247
1311,153.98404
1314,82.32051
1315,135.14793
1318,17.154795
1320,233.15591
1321,213.55244
1322,195.10843
1330,176.01884
1333,199.4065
1334,187.71086
1341,195.30467
1344,161.60368
1351,201.50943
1354,18.30398
1356,
1363,156.27832
1365,187.4808
1369,167.94215
1373,108.89559
1375,144.19218
1377,70.45392
1379,196.31819
1380,206.30588
1381,109.37093
1384,180.3934
1390,207.91628
1393,211.1334
1395,
1399,208.60349
1400,106.37814
1401,118.32272
1404,205.76143
1408,88.35176
1409,10.7248335
1413,190.16121
1416,210.36668
1418,126.09098
1423,79.93658
1424,58.10501
1425,53.673035
1433,237.88127
1434,176.81775
1436,213.50343
1442,199.82489
1444,70.93308
1445,171.27327
1452,220.39116
1455,196.08589
1462,
1467,9.147118
1472,74.71877
1475,121.1351
1493,159.93806
1501,195.39955
1503,220.0368
1504,226.3191
1505,63.618416
1511,228.15823
1512,
1513,165.03185
1514,114.587326
1528,233.87924
1533,238.76968
1534,73.293564
1536,184.26962
1537,66.75601
1539,74.595505
1550,188.07944
1552,187.62398
1554,195.48163
1555,224.00688
1556,7.603136
1559,66.33129
1563,215.75618
1566,209.1727
1567,82.32832
1568,84.40236
1571,199.41339
1572,79.461685
1574,
1577,100.78455
1583,20.001654
1585,97.5457
1586,197.2644
1587,206.98726
1596,187.29063
1602,61.57223
1604,88.607704
1605,71.63324
1610,219.81583
1611,135.42299
1616,89.53206
1617,140.88184
1618,68.96551
1622,53.881714
1623,53.825516
1628,217.51869
1631,71.92411
1632,210.74677
1633,199.82048
1634,223.67677
1636,204.11746
1637,158.18008
1643,97.45604
1644,144.43971
1646,121.94709
1648,195.39246
1651,71.7359
1656,62.195488
1658,158.22308
1659,80.96608
1665,94.37879
1666,154.87872
1670,105.461784
1674,180.06487
1679,226.4463
1680,216.86673
1683,233.31703
1686,64.90602
1691,140.90695
1693,66.5287
1696,86.79705
1697,115.27565
1703,93.30571
1706,66.95948
1709,200.03697
1710,77.76271
1712,
1713,173.64342
1718,233.23022
1719,203.87971
1722,214.35744
1723,176.7281
1724,214.90984
1728,63.0247
1730,101.89978
1732,71.70937
1737,56.243435
1745,55.699997
1747,83.82954
1748,89.57586
1755,134.48792
1759,97.877205
1761,207.3296
1764,185.60835
1765,186.7643
1766,50.919746
1768,70.37962
1770,92.51289
1771,179.73265
1774,113.02801
1785,167.41034
1788,227.55424
1792,76.40881
1794,194.30836
1797,147.5459
1798,64.015724
1799,234.70387
1802,140.5708
1806,66.197334
1808,90.46798
1810,212.87396
1818,4.2901444
1819,229.35872
1820,228.04768
1822,190.49104
1826,219.39153
1827,195.80411
1835,97.45536
1841,138.34837
1842,130.74904
1843,112.78427
1846,64.25383
1849,70.14278
1850,238.12375
1851,118.869125
1857,
1858,180.20367
1860,117.70691
1861,206.7946
1864,88.51446
1869,220.25159
1871,
1872,7.6113276
1875,60.95153
1878,245.90883
1879,204.28188
1885,46.342262
1888,111.29405
1889,69.69131
1890,134.5387
1896,157.70903
1897,224.13501
1898,
1900,98.55472
1905,83.754425
1908,95.88295
1909,135.68616
1913,
1918,118.91244
1922,253.30833
1923,165.79118
1925,199.09683
1926,158.34799
1927,217.54573
1930,195.88069
1935,86.04569
1939,111.634895
1942,123.92887
1943,
1948,249.92285
1949,199.09032
1951,141.95918
1953,139.17276
1959,
1963,78.62239
1967,179.99556
1973,195.23862
1975,72.53602
1976,57.923065
1990,142.33667
1993,128.85057
1997,79.92298
1999,165.32112
2001,192.7178
2004,56.27422
2010,143.41083
2013,164.0276
2017,221.61137
2021,116.658394
2023,75.07792
2026,196.02396
2037,58.740925
2039,92.53066
2041,56.578396
2046,63.09755
2050,85.79167
2060,204.5298
2067,137.90607
2069,197.80795
2072,203.56592
2074,190.41467
2079,159.0599
2083,70.1914
2085,94.29404
2087,79.12612
2093,175.29942
2094,82.6159
2097,79.915886
2103,115.493004
2104,
2107,226.40933
2108,61.130463
2110,9.977485
2115,219.70085
2117,83.37155
2125,218.78218
2127,246.39359
2133,58.4349
2134,238.1894
2135,146.43268
2141,222.54187
2143,69.03097
2145,58.22139
2146,108.67882
2147,204.03484
2148,
2149,
2165,122.69175
2166,181.12607
2177,96.68788
