id,count
0,91.4052
1,253.55574
2,32.842632
4,93.847
5,59.775703
10,129.75026
11,150.62013
12,261.9738
15,58.997955
17,20.14098
18,234.66408
23,215.61456
25,191.06511
26,79.67442
31,184.95834
39,231.93103
40,49.135616
41,87.90579
42,
43,176.90134
51,245.36295
52,61.626957
54,74.11739
60,154.58253
61,198.2877
62,148.95836
63,55.031982
65,134.27441
66,105.2396
68,223.26952
71,47.723526
80,92.17464
82,
94,185.99294
98,217.54819
101,89.085464
102,170.94865
107,61.006874
112,291.7433
113,66.5543
115,
116,167.39183
120,85.17978
121,73.29686
122,251.39171
132,183.82262
143,22.058529
147,
150,75.53504
151,61.81257
152,237.55385
153,74.392624
155,66.54399
156,72.56772
159,211.53209
161,81.55671
163,70.40314
177,182.10643
186,95.23991
188,65.90193
190,79.07629
191,89.953415
192,205.94505
195,242.85434
200,198.06606
209,233.01385
210,59.266384
211,276.9115
214,177.02388
215,86.33591
218,164.05304
219,37.68915
222,88.38382
225,59.164143
228,242.01491
236,227.32751
241,72.82727
242,202.41899
243,237.96613
245,70.18192
247,214.61023
251,210.43967
252,78.54315
253,67.35948
254,74.79995
258,222.28017
260,
261,210.40419
265,56.058033
266,209.68388
267,227.3724
269,174.50725
270,
275,152.34242
278,69.17545
279,53.83379
286,98.22835
287,62.763397
288,190.2734
289,190.91722
293,73.40017
294,219.91737
297,
302,109.763435
303,61.22353
304,65.595505
307,128.0042
309,55.10337
311,233.99513
312,85.43593
314,228.55809
315,236.37164
319,199.5331
322,153.86089
323,
325,208.916
327,210.84662
330,58.712456
332,213.44096
333,73.66228
338,149.20813
341,85.00858
345,84.76892
348,176.40012
349,90.37446
350,107.83101
352,
355,58.05864
356,
358,
363,184.60197
369,216.14691
371,80.51198
372,218.46722
375,230.31844
380,201.67302
388,68.65184
391,
392,213.87434
393,245.24265
394,74.81202
396,59.985836
401,58.19781
407,52.468353
409,69.40092
410,119.65929
416,119.1684
418,123.42595
420,201.37425
421,264.94073
422,210.21194
424,235.36809
428,229.74532
429,257.6211
431,184.57547
