id,count
0,48.11627
1,236.7751
2,33.705524
4,40.812027
5,71.33263
10,148.20793
11,193.4102
12,285.14438
15,15.255925
17,31.438194
18,276.77643
23,238.31332
25,135.79782
26,51.70219
31,220.47038
39,179.51288
40,27.163383
41,150.71724
42,
43,160.46709
51,218.50677
52,67.22821
54,24.112816
60,127.24843
61,147.45323
62,123.25913
63,30.902287
65,110.26894
66,163.8942
68,195.45062
71,59.964706
80,33.672325
82,
94,148.92357
98,240.4708
101,32.30198
102,181.0824
107,83.28026
112,236.57315
113,64.82847
115,
116,127.37552
120,174.22598
121,87.79749
122,292.84766
132,223.4011
143,64.257576
147,
150,21.751396
151,73.02557
152,251.0512
153,76.46273
155,120.83818
156,129.41867
159,169.98718
161,147.75365
163,45.18799
177,161.74681
186,25.62405
188,20.178638
190,54.350204
191,89.446655
192,222.03162
195,284.70544
200,241.89363
209,276.05795
210,14.707025
211,214.1314
214,206.20248
215,32.630394
218,118.46651
219,39.820984
222,169.98042
225,19.535667
228,282.18927
236,190.2813
241,34.259853
242,218.09521
243,215.84111
245,25.626148
247,260.46826
251,183.15555
252,74.44499
253,78.18174
254,119.28049
258,234.7646
260,
261,165.30334
265,76.72459
266,266.7027
267,247.33199
269,192.01862
270,
275,110.81223
278,40.032814
279,68.90723
286,55.58526
287,18.177654
288,208.95955
289,210.8034
293,24.389946
294,212.42558
297,
302,161.57741
303,48.127785
304,77.294655
307,111.61524
309,16.370373
311,190.62175
312,129.00316
314,217.21425
315,219.2525
319,223.13052
322,119.34459
323,
325,147.29787
327,279.64682
330,46.197662
332,192.79858
333,20.754086
338,119.3107
341,119.5488
345,142.31819
348,189.35625
349,30.318432
350,130.05145
352,
355,20.074207
356,
358,
363,154.18951
369,170.01363
371,20.888508
372,162.40254
375,278.27783
380,142.84503
388,38.701324
391,
392,252.95735
393,278.90945
394,147.50299
396,26.190521
401,15.302049
407,79.09639
409,81.01318
410,176.00076
416,135.2935
418,122.45189
420,156.74126
421,214.9086
422,168.93887
424,259.9463
428,253.70433
429,247.80045
431,213.21802
435,38.403435
439,111.5684
441,69.64079
447,81.06662
449,184.18594
451,183.32443
452,25.196163
454,234.07095
458,256.35287
463,137.62846
467,24.27338
470,130.01329
471,163.5433
474,281.0638
478,24.10897
483,167.06879
484,156.65445
485,65.4497
486,128.73465
491,120.81874
494,93.28643
495,229.86446
497,202.83209
499,207.57257
515,115.96574
518,238.3096
521,183.099
525,
529,247.6921
532,129.66689
534,81.10206
540,67.21957
544,264.2726
547,190.26326
549,41.308674
563,47.720676
564,175.42096
567,174.32892
572,121.436386
577,157.72093
578,246.34651
585,251.73897
588,178.46826
589,131.05585
590,107.98294
592,23.322933
594,131.32675
596,25.392307
598,265.20212
599,143.93901
605,38.014046
606,132.32108
607,248.02664
608,244.85796
609,
610,251.4226
611,183.02533
614,
615,232.40678
616,282.2756
617,134.80269
618,229.91829
624,168.36858
629,155.19284
631,78.329094
633,73.29186
637,32.475273
638,116.63815
643,
644,193.89207
645,42.76024
646,224.90439
648,200.19398
650,35.76653
651,175.37263
652,280.37643
656,176.61786
657,26.975971
659,43.13458
660,209.05794
662,127.40473
665,282.16675
675,
681,168.71939
682,206.84966
685,9.3244295
686,167.5908
689,28.606586
696,129.09892
703,193.88089
704,114.07995
705,196.90211
714,241.14189
717,74.91408
718,26.06606
720,69.651764
721,258.3047
723,219.55363
726,147.73465
728,143.16026
730,157.54037
731,28.98045
734,255.51517
737,66.478546
738,24.412758
745,206.75366
746,24.232403
749,257.0869
752,25.403187
753,126.04759
758,227.59232
765,27.022743
766,252.19824
768,66.20958
769,218.54343
774,157.34906
775,104.18773
781,
784,284.10803
794,28.68861
795,252.98746
796,71.04885
802,136.01497
803,195.22217
805,36.699585
806,269.25098
807,115.16195
809,17.42625
810,207.93716
812,165.07436
814,160.25098
818,268.15173
819,186.61472
825,35.104744
836,100.07462
839,129.70888
847,263.04132
848,182.25471
851,152.17178
852,130.42491
853,66.40621
857,157.95401
858,45.67199
859,236.27353
861,37.004997
867,127.21754
870,244.07909
871,236.59703
872,224.34973
874,293.50903
881,187.43849
886,122.38189
890,
895,146.46454
899,84.33675
900,270.7208
901,247.7213
902,226.96297
903,38.75752
913,252.58545
918,268.6278
923,215.39351
924,44.928455
926,33.37268
927,22.706264
930,216.08885
934,30.943298
937,230.80305
939,190.99269
941,64.30182
942,278.69904
946,243.37697
950,110.30339
953,113.59778
959,32.974983
961,21.543495
962,53.915623
964,100.93368
969,218.13412
971,122.85278
976,15.57734
978,243.20404
980,272.32022
981,158.79942
990,260.6003
993,19.704533
996,24.65046
998,283.52448
999,186.08241
1006,127.88488
1008,24.398716
1013,38.773304
1015,122.26823
1016,126.95889
1022,243.30283
1026,257.70346
1028,245.57777
1031,45.113365
1034,
1037,222.26617
1040,
1042,24.22168
1046,30.876385
1048,111.57978
1049,138.33456
1050,
1051,185.9162
1052,254.32219
1055,151.90797
1060,130.33316
1064,32.452793
1066,70.02141
1071,128.59041
1073,27.863865
1089,185.14322
1091,108.00667
1092,71.19201
1093,237.73878
1096,249.37608
1097,244.62987
1098,23.702072
1099,38.248062
1102,193.52687
1107,51.583
1109,39.470055
1111,53.97628
1112,113.23477
1114,316.74606
1116,285.99146
1117,134.41975
1118,66.34963
1122,
1124,163.2866
1127,148.03648
1133,245.90631
1134,44.701157
1135,221.77066
1139,259.24185
1143,
1150,146.16872
1151,103.9593
1153,267.4251
1155,27.155964
1162,33.15814
1163,242.08221
1166,40.46252
1171,71.87369
1172,21.543919
1173,263.635
1174,70.21981
1177,123.88834
1178,105.85209
1184,140.89436
1185,122.4925
1186,148.14871
1187,187.92099
1188,279.6956
1191,143.82356
1207,108.878136
1213,43.81248
1215,134.90457
1223,215.05864
1227,110.97624
1236,
1237,
1238,26.378784
1241,22.515846
1248,22.096237
1250,23.567665
1251,174.26425
1253,161.6827
1255,110.98357
1257,213.8927
1261,121.63208
1262,279.8465
1265,158.15193
1273,238.47859
1277,243.15692
1278,121.256546
1280,170.76793
1284,192.67528
1285,281.25757
1288,35.167084
1295,108.25761
1297,271.11923
1299,254.24654
1304,230.96645
1308,38.45511
1310,108.01107
1311,124.13448
1314,76.370865
1315,120.955086
1318,53.73399
1320,282.34857
1321,270.98978
1322,227.83553
1330,136.85074
1333,195.47229
1334,240.46329
1341,183.40991
1344,186.52805
1351,241.16147
1354,53.035694
1356,
1363,114.75701
1365,205.92577
1369,129.92278
1373,155.90517
1375,117.755264
1377,83.45475
1379,178.26077
1380,247.46864
1381,124.10463
1384,196.99916
1390,216.4536
1393,253.93188
1395,
1399,246.59048
1400,85.334564
1401,182.82718
1404,161.27307
1408,24.086376
1409,41.905933
1413,247.61989
1416,275.828
1418,104.477936
1423,73.45469
1424,24.55761
1425,16.456646
1433,229.23224
1434,128.36952
1436,250.81523
1442,256.7422
1444,83.36876
1445,190.24168
1452,197.9511
1455,194.13403
1462,
1467,37.33319
1472,40.712772
1475,140.92264
1493,121.24273
1501,248.49161
1503,270.98538
1504,249.36238
1505,21.219296
1511,197.20831
1512,
1513,122.22623
1514,39.872555
1528,232.03021
1533,247.87653
1534,32.938522
1536,197.14534
1537,81.34848
1539,85.52195
1550,209.03435
1552,216.95776
1554,249.57703
1555,267.4029
1556,46.67835
1559,15.246228
1563,254.10588
1566,182.84662
1567,123.25038
1568,24.692364
1571,264.76898
1572,25.307384
1574,
1577,21.936653
1583,16.726625
1585,31.439522
1586,249.57355
1587,216.34874
1596,151.65636
1602,14.210824
1604,49.180584
1605,56.676563
1610,277.4289
1611,106.84642
1616,34.94795
1617,113.23387
1618,19.044228
1622,26.825745
1623,37.16338
1628,278.69162
1631,25.567055
1632,164.94072
1633,252.31816
1634,284.7725
1636,234.10641
1637,121.186615
1643,169.07237
1644,115.44949
1646,57.11382
1648,205.54964
1651,31.700958
1656,14.063626
1658,131.73502
1659,20.315086
1665,138.68167
1666,115.10006
1670,41.67171
1674,195.59515
1679,213.47408
1680,236.6408
1683,265.5231
1686,22.24097
1691,110.987305
1693,48.678978
1696,35.95793
1697,141.0256
1703,53.534283
1706,38.402225
1709,188.04184
1710,77.03769
1712,
1713,137.65866
1718,273.29803
1719,189.66809
1722,270.42764
1723,140.18372
1724,266.05267
1728,57.06032
1730,41.051064
1732,31.865925
1737,47.37769
1745,65.30404
1747,25.667526
1748,24.356693
1755,109.54612
1759,21.384823
1761,265.63693
1764,230.51154
1765,142.83644
1766,62.95885
1768,71.82971
1770,23.448845
1771,161.60446
1774,100.28783
1785,147.42598
1788,210.49985
1792,25.113422
1794,258.24414
1797,115.988884
1798,16.91462
1799,248.3141
1802,109.17217
1806,43.1054
1808,81.974785
1810,240.48076
1818,43.405327
1819,275.4304
1820,264.50485
1822,228.14978
1826,237.91582
1827,232.96611
1835,25.27491
1841,107.66412
1842,172.5619
1843,24.806686
1846,46.395214
1849,140.88065
1850,207.7078
1851,175.467
1857,
1858,179.67862
1860,112.86246
1861,275.01965
1864,150.64091
1869,273.37537
1871,
1872,54.604073
1875,21.410358
1878,223.89462
1879,268.08078
1885,66.35173
1888,138.02898
1889,47.577232
1890,109.138535
1896,191.83862
1897,199.34427
1898,
1900,73.53731
1905,33.51942
1908,153.74371
1909,134.29427
1913,
1918,154.9502
1922,320.98386
1923,125.57986
1925,237.83508
1926,206.03305
1927,260.2893
1930,236.46523
1935,43.523422
1939,132.59848
1942,110.27267
1943,
1948,246.57173
1949,243.07289
1951,111.86613
1953,105.496475
1959,
1963,27.700119
1967,175.26677
1973,242.82501
1975,25.789204
1976,76.67525
1990,108.681076
1993,145.66373
1997,163.41112
1999,129.0704
2001,230.22972
2004,63.07644
2010,108.82667
2013,125.43787
2017,257.06418
2021,130.56348
2023,143.5142
2026,151.28024
2037,13.431138
2039,161.1659
2041,12.321145
2046,21.57291
2050,28.19992
2060,225.95583
2067,117.29878
2069,161.53383
2072,272.63232
2074,150.31203
2079,124.19637
2083,27.372993
2085,153.7027
2087,19.12347
2093,132.12753
2094,26.63794
2097,33.851994
2103,95.70813
2104,
2107,187.28001
2108,13.183999
2110,28.294579
2115,214.0941
2117,33.470566
2125,264.08215
2127,260.36505
2133,20.300972
2134,277.62955
2135,110.746666
2141,258.63324
2143,41.054504
2145,73.95894
2146,23.548767
2147,233.46162
2148,
2149,
2165,156.82176
2166,209.40974
2177,182.542
