id,count
0,74.385605
1,186.7326
2,76.49619
4,78.17433
5,108.05145
10,95.67268
11,103.009315
12,182.80464
15,59.54135
17,42.81647
18,175.55669
23,170.41145
25,148.91469
26,62.052464
31,156.29294
39,157.95186
40,40.97
41,127.412415
42,
43,140.81789
51,171.056
52,49.759773
54,63.230137
60,128.48529
61,163.76103
62,117.759605
63,26.690104
65,101.54289
66,95.8496
68,158.54916
71,36.15508
80,70.10295
82,
94,150.46507
98,160.83919
101,73.043816
102,135.85738
107,96.84863
112,192.1239
113,68.914825
115,
116,125.12343
120,57.78062
121,66.001595
122,178.34102
132,135.0757
143,55.199944
147,
150,56.24459
151,47.385395
152,166.21219
153,55.312424
155,70.304474
156,92.94898
159,156.80792
161,54.949654
163,49.56552
177,136.72876
186,60.67891
188,34.229088
190,48.198048
191,73.87435
192,152.92174
195,177.07932
200,144.17719
209,166.1755
210,60.904907
211,199.1327
214,140.90239
215,66.36803
218,128.46584
219,35.519688
222,66.655266
225,45.13609
228,182.5929
236,166.0249
241,46.094032
242,142.58656
243,178.80334
245,40.690125
247,172.93646
251,157.31601
252,51.410435
253,57.9195
254,63.58661
258,164.31319
260,
261,153.51427
265,34.40651
266,162.35658
267,172.20094
269,131.3005
270,
275,126.31399
278,51.219032
279,41.7136
286,73.413574
287,33.376007
288,161.73311
289,142.75018
293,49.620953
294,154.92587
297,
302,98.90144
303,63.08694
304,111.84141
307,110.43769
309,50.411972
311,165.11372
312,134.48732
314,167.26312
315,172.12617
319,150.22362
322,120.410484
323,
325,165.36232
327,163.30006
330,41.631508
332,159.67566
333,47.215714
338,127.939575
341,71.09874
345,137.57935
348,121.16331
349,61.567345
350,90.26553
352,
355,33.283924
356,
358,
363,139.11894
369,155.15617
371,57.39267
372,167.13365
375,175.35143
380,163.65508
388,48.96819
391,
392,153.12193
393,172.29997
394,76.70664
396,35.768566
401,46.712612
407,11.386333
409,50.924557
410,108.24374
416,98.15018
418,88.1116
420,151.6478
421,180.32893
422,153.49783
424,178.29611
428,167.65955
429,185.61702
431,142.8426
435,24.431923
439,78.29834
441,58.308666
447,56.821518
449,172.28726
451,170.0205
452,57.69916
454,155.41269
458,186.45074
463,144.26727
467,64.80281
470,124.28625
471,119.77104
474,166.52008
478,67.54867
483,88.04618
484,141.53995
485,47.25412
486,141.26668
491,115.724396
494,90.30649
495,167.01352
497,153.03847
499,181.60638
515,113.13942
518,146.14645
521,68.05263
525,
529,157.62036
532,134.15115
534,33.806553
540,43.329212
544,180.23846
547,148.06636
549,56.211308
563,46.523148
564,167.6046
567,99.96149
572,140.74463
577,156.4689
578,177.89003
585,178.38467
588,173.71504
589,155.25111
590,100.07403
592,70.74089
594,121.87973
596,56.11309
598,182.6096
599,143.48184
605,59.174652
606,126.78841
607,163.96602
608,153.51765
609,
610,156.48363
611,72.40105
614,
615,135.13792
616,160.04037
617,125.2912
618,160.5506
624,98.60321
629,149.71144
631,62.141315
633,78.39582
637,50.570503
638,129.7865
643,
644,141.60765
645,43.660812
646,148.07484
648,127.14893
650,43.54436
651,85.58367
652,177.9293
656,128.8858
657,71.68045
659,66.03126
660,146.42723
662,117.91654
665,167.84738
675,
681,127.62864
682,145.53508
685,35.955963
686,159.89476
689,50.59686
696,124.68666
703,155.88858
704,111.17334
705,126.00228
714,146.61075
717,60.95506
718,71.920166
720,46.076897
721,180.43776
723,154.7417
726,85.83377
728,164.6811
730,85.1223
731,55.45729
734,182.25284
737,37.56452
738,44.462414
745,180.50761
746,67.380035
749,143.99438
752,56.332455
753,75.37999
758,148.63719
765,79.53491
766,175.47934
768,47.328896
769,161.8369
774,141.29826
775,86.06989
781,
784,165.48813
794,70.72292
795,174.09085
796,46.036015
802,130.73192
803,75.58607
805,54.16208
806,170.16211
807,111.55819
809,42.885075
810,159.67548
812,76.81449
814,95.985214
818,152.61995
819,178.82706
825,1.5676515
836,87.00233
839,137.47876
847,170.1698
848,70.13322
851,159.19571
852,135.94156
853,52.908657
857,145.23671
858,66.05549
859,155.97032
861,13.087333
867,127.24962
870,153.63403
871,164.7692
872,183.80582
874,185.85553
881,171.48677
886,130.03181
890,
895,138.56148
899,48.639545
900,159.22054
901,168.617
902,161.40318
903,52.84955
913,175.10353
918,169.97206
923,128.43074
924,42.339108
926,32.748196
927,45.84033
930,154.47687
934,39.037464
937,142.48518
939,111.656815
941,58.367867
942,181.25021
946,170.61461
950,112.13479
953,67.77948
959,60.646088
961,35.212673
962,61.07516
964,92.42865
969,151.64433
971,121.47409
976,51.482227
978,154.39427
980,169.32251
981,145.03864
990,175.65388
993,43.799435
996,46.941547
998,187.82497
999,151.53381
1006,124.77425
1008,70.55321
1013,48.051434
1015,109.156
1016,148.15782
1022,172.17151
1026,156.93471
1028,173.32625
1031,37.191715
1034,
1037,163.48189
1040,
1042,43.050526
1046,70.01304
1048,97.08994
1049,121.981316
1050,
1051,170.04288
1052,161.5797
1055,84.08046
1060,131.82018
1064,69.16572
1066,61.02303
1071,141.54594
1073,55.420685
1089,168.12428
1091,113.45323
1092,35.900482
1093,164.46979
1096,174.9141
1097,154.13855
1098,29.508928
1099,66.92367
1102,174.37018
1107,75.769516
1109,63.56129
1111,55.3199
1112,110.778366
1114,188.72533
1116,169.1206
1117,151.19418
1118,69.21165
1122,
1124,146.22144
1127,93.44169
1133,180.43596
1134,41.14952
1135,132.8852
1139,178.34152
1143,
1150,79.321655
1151,102.00357
1153,166.60727
1155,39.58584
1162,36.841873
1163,141.94775
1166,17.04354
1171,48.11496
1172,51.361656
1173,168.56985
1174,79.942406
1177,84.91964
1178,109.38992
1184,86.80457
1185,108.96193
1186,73.296326
1187,160.41061
1188,176.53639
1191,140.70801
1207,102.663826
1213,56.80531
1215,151.18022
1223,172.28319
1227,111.364105
1236,
1237,
1238,68.219475
1241,51.484005
1248,47.981995
1250,56.72287
1251,155.95807
1253,93.961174
1255,115.449265
1257,184.95566
1261,98.542564
1262,176.38757
1265,138.6188
1273,170.32458
1277,174.93857
1278,113.61499
1280,89.87273
1284,146.16704
1285,178.27194
1288,71.92676
1295,102.56842
1297,194.07103
1299,169.58029
1304,151.91704
1308,42.53881
1310,110.22369
1311,123.62689
1314,58.213234
1315,110.84485
1318,32.675102
1320,184.80414
1321,167.01988
1322,157.28775
1330,138.39334
1333,154.62592
1334,138.85988
1341,154.47182
1344,115.597626
1351,149.2046
1354,73.007706
1356,
1363,116.915375
1365,169.30511
1369,127.714096
1373,99.81505
1375,116.48946
1377,42.350784
1379,152.46722
1380,180.25041
1381,97.29749
1384,134.2246
1390,157.9819
1393,160.54977
1395,
1399,160.33813
1400,82.29742
1401,75.923965
1404,153.82063
1408,49.653057
1409,30.571655
1413,148.85204
1416,158.3973
1418,106.88209
1423,66.86812
1424,49.22902
1425,57.689865
1433,177.77321
1434,133.335
1436,166.13292
1442,168.95691
1444,32.043175
1445,145.3444
1452,165.27263
1455,155.86533
1462,
1467,39.39744
1472,54.20483
1475,77.00704
1493,135.76248
1501,145.80418
1503,165.92683
1504,171.57983
1505,42.209976
1511,170.29865
1512,
1513,132.61797
1514,68.10977
1528,171.19019
1533,181.52182
1534,30.710241
1536,153.1298
1537,38.377945
1539,125.60716
1550,169.38782
1552,139.84175
1554,157.38959
1555,171.97672
1556,73.617004
1559,53.072712
1563,158.09526
1566,172.8808
1567,116.828476
1568,42.59213
1571,148.65157
1572,33.604397
1574,
1577,68.16392
1583,80.86559
1585,55.09275
1586,162.70354
1587,158.48587
1596,143.10834
1602,63.68363
1604,79.86677
