ID,Calories_Burned
TEST_0000,172.95625916192296
TEST_0001,189.65162051483333
TEST_0002,53.91768038919391
TEST_0003,161.61318588395352
TEST_0004,225.70862663867473
TEST_0005,178.5669742582677
TEST_0006,98.39517267936456
TEST_0007,43.89412070786644
TEST_0008,78.95709151027548
TEST_0009,58.827490514987296
TEST_0010,123.17012869644286
TEST_0011,54.2678132244483
TEST_0012,13.783619163032029
TEST_0013,176.7003794871625
TEST_0014,229.8248993072047
TEST_0015,13.408363808427783
TEST_0016,97.66990630219784
TEST_0017,129.25796655590216
TEST_0018,158.39982031339886
TEST_0019,6.659818665714223
TEST_0020,50.431793328330954
TEST_0021,89.70332650507537
TEST_0022,24.5324201763527
TEST_0023,86.70165297767454
TEST_0024,19.75983369387888
TEST_0025,129.22217286082437
TEST_0026,105.10486636974017
TEST_0027,188.70218368648608
TEST_0028,120.78523703082115
TEST_0029,99.69973932059972
TEST_0030,24.92234656449239
TEST_0031,243.5172354952096
TEST_0032,54.28081442220293
TEST_0033,46.61682205824503
TEST_0034,133.50768792266652
TEST_0035,112.8717675877096
TEST_0036,37.0975245295625
TEST_0037,129.50605082536146
TEST_0038,11.521388665488775
TEST_0039,129.3993006880242
TEST_0040,201.38919222336236
TEST_0041,167.68722981405955
TEST_0042,145.7588873599444
TEST_0043,60.04420917726295
TEST_0044,68.08242876567019
TEST_0045,52.775338688965086
TEST_0046,77.75840083321513
TEST_0047,197.43245598074986
TEST_0048,139.32237005517766
TEST_0049,125.34681571533154
TEST_0050,10.81930727825973
TEST_0051,112.07720832489589
TEST_0052,157.86122443999352
TEST_0053,92.61328235431823
TEST_0054,68.57606031911494
TEST_0055,86.0533600842319
TEST_0056,159.540718585649
TEST_0057,18.059819207355563
TEST_0058,30.68540521640906
TEST_0059,96.32461445763724
TEST_0060,38.99141087702706
TEST_0061,108.76795590336425
TEST_0062,89.89366451598062
TEST_0063,51.37301174497147
TEST_0064,34.292656260039585
TEST_0065,136.09474342375074
TEST_0066,230.87187515679895
TEST_0067,125.90717668262442
TEST_0068,101.56899138996926
TEST_0069,44.76887744210034
TEST_0070,125.35006124796546
TEST_0071,25.781832099757477
TEST_0072,9.116144297665505
TEST_0073,151.5627686507393
TEST_0074,32.110075863117544
TEST_0075,90.70723824841757
TEST_0076,63.74419095684639
TEST_0077,65.37984912988713
TEST_0078,44.24391945158116
TEST_0079,186.9827671544382
TEST_0080,174.9260920559778
TEST_0081,136.92401772575857
TEST_0082,90.23065067765896
TEST_0083,101.5942591476221
TEST_0084,56.29443555678961
TEST_0085,178.8919850067161
TEST_0086,125.15169201543132
TEST_0087,17.789584405006092
TEST_0088,144.58547570710135
TEST_0089,42.555651652721046
TEST_0090,40.9849927648614
TEST_0091,36.64126482707598
TEST_0092,24.090847272385474
TEST_0093,195.83535470724738
TEST_0094,4.805174916107294
TEST_0095,9.947279877238199
TEST_0096,238.50719334143037
TEST_0097,139.70094401523707
TEST_0098,186.31422025381792
TEST_0099,173.20207757020458
TEST_0100,14.479989540442412
TEST_0101,99.61564598315597
TEST_0102,187.64283036047428
TEST_0103,165.85716684655353
TEST_0104,64.31000492213255
TEST_0105,166.7019587635692
TEST_0106,36.71863255818282
TEST_0107,20.242734533631527
TEST_0108,188.60346640116455
TEST_0109,29.947111664999905
TEST_0110,111.28679870876267
TEST_0111,185.80385178722554
TEST_0112,47.61649361280263
TEST_0113,146.93198319255654
TEST_0114,55.81013635169903
TEST_0115,81.19758576404645
TEST_0116,79.29998416764165
TEST_0117,63.525660659784684
TEST_0118,14.22672242489183
TEST_0119,6.9863426529339785
TEST_0120,186.05188382073504
TEST_0121,47.95451209789745
TEST_0122,43.17374629913573
TEST_0123,19.87853840020354
TEST_0124,32.581626698048204
TEST_0125,100.28436870607436
TEST_0126,46.890615858142986
TEST_0127,54.800024773547854
TEST_0128,103.14134088008001
TEST_0129,77.4190788454943
TEST_0130,60.265138756501536
TEST_0131,194.2422039831679
TEST_0132,69.0026022407549
TEST_0133,134.84104049625824
TEST_0134,104.31102792337592
TEST_0135,72.30967350582675
TEST_0136,72.289328688444
TEST_0137,65.23858647158636
TEST_0138,175.9409304349145
TEST_0139,22.763696839129548
TEST_0140,120.72673871554687
TEST_0141,16.631694589677277
TEST_0142,111.75934176836208
TEST_0143,42.33709858857572
TEST_0144,11.577884931169503
TEST_0145,32.65845498294979
TEST_0146,166.74824122611733
TEST_0147,82.50048087128629
TEST_0148,120.31175551363502
TEST_0149,86.09814468100298
TEST_0150,41.916200000359225
TEST_0151,81.63753935565484
TEST_0152,69.58159542099091
TEST_0153,19.64988779996915
TEST_0154,93.68348406869406
TEST_0155,55.135764333179445
TEST_0156,128.9247482161168
TEST_0157,39.80133944116395
TEST_0158,199.2102865168958
TEST_0159,39.99214932911958
TEST_0160,128.8538632223619
TEST_0161,101.09125342594386
TEST_0162,115.54272969428544
TEST_0163,138.70441398191883
TEST_0164,56.42248486162659
TEST_0165,32.64245959230338
TEST_0166,41.49292975031877
TEST_0167,132.7018183172356
TEST_0168,201.90335204034076
TEST_0169,112.22606469242115
TEST_0170,74.37141521436867
TEST_0171,76.27060811633713
TEST_0172,5.035389241333938
TEST_0173,84.13724008575534
TEST_0174,15.517823116315187
TEST_0175,47.792270479996496
TEST_0176,4.10176230591045
TEST_0177,61.207457755131145
TEST_0178,176.1040146316604
TEST_0179,181.28855818668808
TEST_0180,45.645258857268956
