ID,Calories_Burned
TEST_0000,173.78851
TEST_0001,188.9202
TEST_0002,50.839077
TEST_0003,162.65845
TEST_0004,222.31659
TEST_0005,179.87668
TEST_0006,97.814575
TEST_0007,43.02232
TEST_0008,77.149605
TEST_0009,59.529186
TEST_0010,128.04274
TEST_0011,56.162327
TEST_0012,13.1022835
TEST_0013,169.96507
TEST_0014,230.62979
TEST_0015,13.128443
TEST_0016,101.08753
TEST_0017,134.45355
TEST_0018,157.86739
TEST_0019,6.9245243
TEST_0020,50.49724
TEST_0021,93.5099
TEST_0022,24.321861
TEST_0023,85.772224
TEST_0024,20.914803
TEST_0025,134.83658
TEST_0026,102.83114
TEST_0027,187.6744
TEST_0028,121.32245
TEST_0029,100.2537
TEST_0030,24.951408
TEST_0031,242.7504
TEST_0032,54.93967
TEST_0033,48.275833
TEST_0034,132.01712
TEST_0035,114.257034
TEST_0036,36.124237
TEST_0037,133.28789
TEST_0038,11.164483
TEST_0039,130.69562
TEST_0040,194.72119
TEST_0041,169.61119
TEST_0042,142.86072
TEST_0043,58.805466
TEST_0044,67.67512
TEST_0045,51.82608
TEST_0046,76.8838
TEST_0047,199.65079
TEST_0048,134.49265
TEST_0049,128.85625
TEST_0050,11.138057
TEST_0051,109.84999
TEST_0052,162.28708
TEST_0053,98.30768
TEST_0054,68.16733
TEST_0055,86.28896
TEST_0056,164.50941
TEST_0057,16.934597
TEST_0058,32.695553
TEST_0059,93.717514
TEST_0060,40.72325
TEST_0061,107.74372
TEST_0062,90.74466
TEST_0063,50.353416
TEST_0064,34.754128
TEST_0065,135.15074
TEST_0066,232.32436
TEST_0067,123.622795
TEST_0068,100.78115
TEST_0069,44.499916
TEST_0070,128.884
TEST_0071,28.182596
TEST_0072,9.809708
TEST_0073,151.35446
TEST_0074,33.771637
TEST_0075,92.518654
TEST_0076,63.047386
TEST_0077,65.92264
TEST_0078,44.21224
TEST_0079,182.80367
TEST_0080,175.97612
TEST_0081,141.03899
TEST_0082,91.68623
TEST_0083,100.90104
TEST_0084,60.33608
TEST_0085,179.01053
TEST_0086,129.54105
TEST_0087,17.824379
TEST_0088,142.81416
TEST_0089,41.703503
TEST_0090,39.229156
TEST_0091,36.15444
TEST_0092,25.554873
TEST_0093,193.04602
TEST_0094,4.6554193
TEST_0095,9.869609
TEST_0096,238.46931
TEST_0097,139.91591
TEST_0098,187.39613
TEST_0099,170.4839
TEST_0100,13.356582
TEST_0101,98.542274
TEST_0102,188.73112
TEST_0103,158.95035
TEST_0104,64.64152
TEST_0105,162.98836
TEST_0106,37.87202
TEST_0107,21.16637
TEST_0108,188.20792
TEST_0109,28.587948
TEST_0110,111.195274
TEST_0111,182.64813
TEST_0112,50.858173
TEST_0113,147.62343
TEST_0114,54.833927
TEST_0115,81.93344
TEST_0116,79.94872
TEST_0117,65.31239
TEST_0118,15.317523
TEST_0119,6.6784163
TEST_0120,184.00603
TEST_0121,48.569073
TEST_0122,42.282738
TEST_0123,20.591978
TEST_0124,31.621723
TEST_0125,98.13496
TEST_0126,47.113907
TEST_0127,52.46117
TEST_0128,102.99344
