ID,Calories_Burned
TEST_0000,172.71613054360986
TEST_0001,189.23230759445124
TEST_0002,53.55441604640844
TEST_0003,161.24296340306933
TEST_0004,225.50959360763264
TEST_0005,179.24180178484733
TEST_0006,97.65328050900906
TEST_0007,43.8978308367966
TEST_0008,79.21663142428278
TEST_0009,59.16674903780265
TEST_0010,123.63197857609643
TEST_0011,54.08271071182622
TEST_0012,14.068278437623448
TEST_0013,176.88092710959657
TEST_0014,229.44051059201482
TEST_0015,13.410691031810819
TEST_0016,97.21194163746917
TEST_0017,129.72858597876024
TEST_0018,157.80080265176323
TEST_0019,6.592143032971478
TEST_0020,49.90491557172458
TEST_0021,89.40938126215082
TEST_0022,24.284953536268482
TEST_0023,86.45309691485053
TEST_0024,19.41516842164367
TEST_0025,131.99621451479626
TEST_0026,105.28490030750835
TEST_0027,188.79941424334658
TEST_0028,121.15531712738965
TEST_0029,99.59860655331332
TEST_0030,25.14073486129251
TEST_0031,243.9053568474902
TEST_0032,54.60757555777945
TEST_0033,46.60055734627728
TEST_0034,134.22806585424226
TEST_0035,112.58364434902562
TEST_0036,37.372901455214354
TEST_0037,129.6022400975453
TEST_0038,10.99069082072471
TEST_0039,129.42171753989774
TEST_0040,201.86582656732452
TEST_0041,167.76867888742495
TEST_0042,145.32966510842513
TEST_0043,59.40103450392231
TEST_0044,67.7632853510116
TEST_0045,52.63758410450327
TEST_0046,77.40745242716486
TEST_0047,197.80577595940824
TEST_0048,139.0097901551572
TEST_0049,125.2719659580426
TEST_0050,10.840695397914939
TEST_0051,111.88141659117325
TEST_0052,157.91885273749847
TEST_0053,92.03842257231474
TEST_0054,67.97706714355718
TEST_0055,87.3383923632801
TEST_0056,159.9563650855668
TEST_0057,18.06837424742146
TEST_0058,30.717587952762454
TEST_0059,96.23192282840814
TEST_0060,38.73429751241088
TEST_0061,109.16390812028085
TEST_0062,89.84263097715923
TEST_0063,50.54191263648315
TEST_0064,34.150244345905996
TEST_0065,136.16992563801733
TEST_0066,230.64719938931054
TEST_0067,126.09859645644971
TEST_0068,101.30309423024866
TEST_0069,44.67699516594052
TEST_0070,124.67837181026604
TEST_0071,25.84191775737746
TEST_0072,9.146871491039567
TEST_0073,151.7399096334079
TEST_0074,32.29815891809517
TEST_0075,90.35797704399681
TEST_0076,63.42231570766013
TEST_0077,65.57934777126768
TEST_0078,44.098388447192924
TEST_0079,187.3402151985611
TEST_0080,174.62642792610467
TEST_0081,136.73289368920817
TEST_0082,90.25602104599996
TEST_0083,101.53805569521592
TEST_0084,55.65682662116479
TEST_0085,178.86371336951711
TEST_0086,125.36619631095346
TEST_0087,17.29775078920352
TEST_0088,144.04059128448813
TEST_0089,41.856398401404164
TEST_0090,41.00339446540989
TEST_0091,36.91927668403845
TEST_0092,23.840969200476668
TEST_0093,195.16801998214015
TEST_0094,5.378838652883968
TEST_0095,10.278580231270363
TEST_0096,238.34229758392067
TEST_0097,139.92327963810493
TEST_0098,185.99402236107176
TEST_0099,173.38794728033704
TEST_0100,13.822887887239172
TEST_0101,99.14189839833932
TEST_0102,187.58419353617413
TEST_0103,165.7916433983851
TEST_0104,64.66312286176907
TEST_0105,166.92809551170478
TEST_0106,36.54632248965087
TEST_0107,20.713110826043376
TEST_0108,189.08704814846385
TEST_0109,29.33262448039333
TEST_0110,111.5480630525329
TEST_0111,185.70886067743072
TEST_0112,47.305786343621286
TEST_0113,146.46005173383543
TEST_0114,55.31696927890736
TEST_0115,80.79385695874898
TEST_0116,79.1672404664438
TEST_0117,64.0762013722623
TEST_0118,14.075075641333864
TEST_0119,7.244947521549729
TEST_0120,186.53638118104553
TEST_0121,47.52174231543377
TEST_0122,42.623123678990254
TEST_0123,19.662459210277067
TEST_0124,32.193921763934476
TEST_0125,100.43764108811776
TEST_0126,46.807446180441566
TEST_0127,54.919280066757864
TEST_0128,103.1282513033619
TEST_0129,77.50876582807679
TEST_0130,59.31142663724335
TEST_0131,194.11969795203922
TEST_0132,69.07410025451962
TEST_0133,135.22876681800915
TEST_0134,103.92209193787764
TEST_0135,72.16300594091956
TEST_0136,72.72271697200904
TEST_0137,65.11621284866713
TEST_0138,175.95317775562532
TEST_0139,22.453272549810773
TEST_0140,123.62713007580614
TEST_0141,16.291620086283835
TEST_0142,111.4686904443755
TEST_0143,41.66364863716635
TEST_0144,11.179909244835489
TEST_0145,32.79585137661403
TEST_0146,164.71924357659464
TEST_0147,82.98621544233713
TEST_0148,120.27722333961596
TEST_0149,85.64346225044831
TEST_0150,42.097822910466036
TEST_0151,81.27083181581911
TEST_0152,69.29322062809933
TEST_0153,19.50292288273875
TEST_0154,93.25218469025549
TEST_0155,55.05672299187539
TEST_0156,128.49160966933815
TEST_0157,39.164760512843685
TEST_0158,198.00949809242746
TEST_0159,39.92788099155516
TEST_0160,128.6751302891275
TEST_0161,100.77389210756634
TEST_0162,114.72416375377327
TEST_0163,138.728812879995
TEST_0164,56.18730312299889
TEST_0165,32.136537374202135
TEST_0166,41.38620356061673
TEST_0167,132.58013583907018
TEST_0168,203.25374999363095
TEST_0169,112.0423390239084
TEST_0170,74.04720219372479
TEST_0171,75.94694579129482
TEST_0172,5.243117468720289
TEST_0173,83.96520351064234
TEST_0174,15.71495404037572
TEST_0175,47.63304519031785
TEST_0176,3.551704608738309
TEST_0177,61.160119287654304
TEST_0178,176.08332266540233
TEST_0179,181.06435326854262
TEST_0180,45.33592974679816
TEST_0181,82.8930537724687
TEST_0182,67.93861241882072
TEST_0183,116.4939422466544
TEST_0184,127.03140255142044
TEST_0185,83.7483625176567
TEST_0186,11.897480190134782
TEST_0187,46.50250833736232
TEST_0188,156.75803711808214
TEST_0189,5.902733568886333
TEST_0190,41.026165937926166
TEST_0191,7.014824959265275
TEST_0192,157.7920647458491
TEST_0193,41.82558313628591
TEST_0194,175.17696709797133
TEST_0195,103.2752039252037
TEST_0196,6.7632223381613565
TEST_0197,212.43136811105006
TEST_0198,4.056003644074345
TEST_0199,8.794950167669805
TEST_0200,8.91257012360725
TEST_0201,130.9411021314987
