ID,Calories_Burned
TEST_0000,176.99577
TEST_0001,192.8522
TEST_0002,51.616825
TEST_0003,160.29678
TEST_0004,227.00612
TEST_0005,179.447
TEST_0006,102.4344
TEST_0007,43.105087
TEST_0008,79.37263
TEST_0009,58.923748
TEST_0010,125.76782
TEST_0011,53.97887
TEST_0012,13.171447
TEST_0013,169.48462
TEST_0014,229.6386
TEST_0015,14.379543
TEST_0016,100.76408
TEST_0017,128.56398
TEST_0018,159.49828
TEST_0019,5.930167
TEST_0020,49.029076
TEST_0021,93.401955
TEST_0022,25.625229
TEST_0023,89.72655
TEST_0024,20.18763
TEST_0025,125.53144
TEST_0026,111.68016
TEST_0027,192.0009
TEST_0028,125.45314
TEST_0029,101.07058
TEST_0030,24.937021
TEST_0031,250.42099
TEST_0032,54.416183
TEST_0033,46.246506
TEST_0034,131.95456
TEST_0035,112.95708
TEST_0036,37.83079
TEST_0037,132.28465
TEST_0038,11.332261
TEST_0039,132.92738
TEST_0040,193.51993
TEST_0041,170.70131
TEST_0042,144.539
TEST_0043,58.02886
TEST_0044,66.878456
TEST_0045,52.157543
TEST_0046,77.45236
TEST_0047,199.86337
TEST_0048,137.13275
TEST_0049,124.39172
TEST_0050,9.97872
TEST_0051,110.345436
TEST_0052,159.14667
TEST_0053,94.70321
TEST_0054,65.31908
TEST_0055,87.21119
TEST_0056,162.21849
TEST_0057,16.076357
TEST_0058,32.722687
TEST_0059,95.15958
TEST_0060,38.631744
TEST_0061,110.35302
TEST_0062,88.54547
TEST_0063,49.55715
TEST_0064,33.102726
TEST_0065,140.23509
TEST_0066,233.4533
TEST_0067,123.17418
TEST_0068,99.18427
TEST_0069,43.17822
TEST_0070,125.596375
TEST_0071,28.03259
TEST_0072,7.9679413
TEST_0073,148.49374
TEST_0074,34.112568
TEST_0075,91.55751
TEST_0076,64.00809
TEST_0077,63.93834
TEST_0078,46.05147
TEST_0079,185.70096
TEST_0080,172.51337
TEST_0081,140.24208
TEST_0082,90.53951
