ID,Calories_Burned
TEST_0000,173.21817
TEST_0001,192.32909
TEST_0002,50.211044
TEST_0003,160.07501
TEST_0004,224.17654
TEST_0005,179.7081
TEST_0006,97.509766
TEST_0007,43.521282
TEST_0008,79.15169
TEST_0009,59.182346
TEST_0010,128.18033
TEST_0011,53.211964
TEST_0012,13.28248
TEST_0013,177.30316
TEST_0014,228.3229
TEST_0015,13.949025
TEST_0016,98.84844
TEST_0017,134.38718
TEST_0018,158.25961
TEST_0019,6.331071
TEST_0020,49.102345
TEST_0021,93.06277
TEST_0022,26.198399
TEST_0023,89.17463
TEST_0024,19.269886
TEST_0025,130.30714
TEST_0026,108.65327
TEST_0027,190.58195
TEST_0028,122.319534
TEST_0029,99.006996
TEST_0030,24.489132
TEST_0031,250.29642
TEST_0032,53.166454
TEST_0033,47.20047
TEST_0034,129.9139
TEST_0035,115.74987
TEST_0036,38.04101
TEST_0037,131.16156
TEST_0038,10.968732
TEST_0039,131.4526
TEST_0040,192.68547
TEST_0041,171.37778
TEST_0042,145.50304
TEST_0043,57.218533
TEST_0044,65.341866
TEST_0045,49.686092
TEST_0046,75.22411
TEST_0047,199.10298
TEST_0048,137.65097
TEST_0049,128.56015
TEST_0050,10.772135
TEST_0051,110.22868
TEST_0052,159.3001
TEST_0053,96.953285
TEST_0054,65.021614
TEST_0055,87.47655
TEST_0056,165.67148
TEST_0057,16.876654
TEST_0058,32.285637
TEST_0059,95.89755
TEST_0060,38.516212
TEST_0061,107.87207
TEST_0062,88.53343
TEST_0063,50.414467
TEST_0064,34.065678
TEST_0065,136.25096
TEST_0066,235.20425
TEST_0067,123.61174
TEST_0068,100.562004
TEST_0069,43.910606
TEST_0070,126.21343
TEST_0071,27.762188
TEST_0072,8.514103
TEST_0073,152.7646
TEST_0074,34.08857
TEST_0075,91.444145
TEST_0076,66.5862
TEST_0077,64.49425
TEST_0078,44.85561
TEST_0079,180.04343
TEST_0080,174.52367
TEST_0081,141.15907
TEST_0082,93.09339
TEST_0083,102.955986
TEST_0084,61.91388
TEST_0085,179.3742
TEST_0086,130.76913
TEST_0087,17.559448
TEST_0088,143.83551
TEST_0089,41.773758
TEST_0090,40.721012
TEST_0091,37.18282
TEST_0092,26.528278
TEST_0093,192.92441
TEST_0094,3.7199538
TEST_0095,9.543048
TEST_0096,235.67682
TEST_0097,137.50114
TEST_0098,186.20593
TEST_0099,168.63808
TEST_0100,14.512777
TEST_0101,102.37103
TEST_0102,189.52512
TEST_0103,162.64806
TEST_0104,63.045017
TEST_0105,166.53421
TEST_0106,37.679302
TEST_0107,20.421326
TEST_0108,180.43991
TEST_0109,29.38847
TEST_0110,109.77552
TEST_0111,183.81604
TEST_0112,48.498283
TEST_0113,147.3334
TEST_0114,56.106876
TEST_0115,81.03746
TEST_0116,80.50833
TEST_0117,66.2523
TEST_0118,13.124507
TEST_0119,5.713963
TEST_0120,185.01076
TEST_0121,49.06175
TEST_0122,42.245014
TEST_0123,19.179644
TEST_0124,31.071217
TEST_0125,96.9115
TEST_0126,49.029716
TEST_0127,54.14875
TEST_0128,103.16014
TEST_0129,77.604515
TEST_0130,62.622467
TEST_0131,184.05434
TEST_0132,68.51129
TEST_0133,138.10455
TEST_0134,108.43099
TEST_0135,71.847916
TEST_0136,72.40369
TEST_0137,62.19135
TEST_0138,179.24084
TEST_0139,21.448044
TEST_0140,113.16408
TEST_0141,17.137012
TEST_0142,109.58783
TEST_0143,43.777687
TEST_0144,11.314768
TEST_0145,32.90426
TEST_0146,162.19118
TEST_0147,83.3032
TEST_0148,120.53646
TEST_0149,87.46019
TEST_0150,41.434944
TEST_0151,80.80628
TEST_0152,71.14972
TEST_0153,20.128021
TEST_0154,96.685165
TEST_0155,57.162125
TEST_0156,137.0729
TEST_0157,38.944817
TEST_0158,197.69055
TEST_0159,39.565155
TEST_0160,125.266785
TEST_0161,102.340836
TEST_0162,114.47361
TEST_0163,145.50826
TEST_0164,55.88417
TEST_0165,32.602844
TEST_0166,41.263092
TEST_0167,131.77191
TEST_0168,211.07603
TEST_0169,112.19408
TEST_0170,72.8168
TEST_0171,75.77432
TEST_0172,4.428768
TEST_0173,83.15513
TEST_0174,16.044971
TEST_0175,48.478756
TEST_0176,9.1482
TEST_0177,60.870453
TEST_0178,175.36703
TEST_0179,185.54323
TEST_0180,44.15323
TEST_0181,80.27429
TEST_0182,66.218025
TEST_0183,122.97715
TEST_0184,127.98599
TEST_0185,82.43066
TEST_0186,10.815856
TEST_0187,46.5873
TEST_0188,155.77841
TEST_0189,5.7894626
TEST_0190,40.997467
TEST_0191,6.352213
