ID,Calories_Burned
TEST_0000,172.65344
TEST_0001,187.64757
TEST_0002,52.6655
TEST_0003,160.45212
TEST_0004,224.38187
TEST_0005,176.87971
TEST_0006,98.620605
TEST_0007,43.42027
TEST_0008,77.98653
TEST_0009,59.123386
TEST_0010,125.74197
TEST_0011,54.76925
TEST_0012,13.412595
TEST_0013,176.02301
TEST_0014,229.01944
TEST_0015,13.386236
TEST_0016,99.24776
TEST_0017,132.12886
TEST_0018,158.19463
TEST_0019,7.0800023
TEST_0020,50.388035
TEST_0021,92.50205
TEST_0022,25.179995
TEST_0023,87.291534
TEST_0024,20.448488
TEST_0025,131.00606
TEST_0026,105.536354
TEST_0027,189.6777
TEST_0028,121.3185
TEST_0029,100.11351
TEST_0030,24.671465
TEST_0031,245.62085
TEST_0032,54.655067
TEST_0033,47.606834
TEST_0034,130.55382
TEST_0035,115.24649
TEST_0036,36.645714
TEST_0037,129.77582
TEST_0038,11.286792
TEST_0039,128.44366
TEST_0040,202.12756
TEST_0041,167.75873
TEST_0042,143.4439
TEST_0043,59.71816
TEST_0044,66.89274
TEST_0045,52.025024
TEST_0046,77.112045
TEST_0047,200.81801
TEST_0048,138.89017
TEST_0049,126.54923
TEST_0050,11.467864
TEST_0051,111.17915
TEST_0052,159.73247
TEST_0053,96.65825
TEST_0054,68.40669
TEST_0055,85.208046
TEST_0056,162.92468
TEST_0057,18.054981
TEST_0058,31.85905
TEST_0059,95.202705
TEST_0060,39.737446
TEST_0061,108.41941
TEST_0062,90.19061
TEST_0063,50.46627
TEST_0064,33.51804
TEST_0065,134.90787
TEST_0066,233.64299
TEST_0067,125.476265
TEST_0068,100.41365
TEST_0069,44.055874
TEST_0070,125.57412
TEST_0071,27.95379
TEST_0072,9.304702
TEST_0073,153.20258
TEST_0074,33.032173
TEST_0075,91.54117
TEST_0076,63.49602
TEST_0077,66.76189
TEST_0078,41.989357
TEST_0079,184.7581
TEST_0080,171.29974
TEST_0081,136.81036
TEST_0082,91.6647
TEST_0083,102.350784
TEST_0084,57.33731
TEST_0085,180.54625
TEST_0086,126.799194
TEST_0087,17.87046
TEST_0088,143.53984
TEST_0089,41.57028
TEST_0090,40.290565
TEST_0091,36.638412
TEST_0092,24.818682
TEST_0093,194.30118
TEST_0094,5.01743
TEST_0095,10.287148
TEST_0096,238.04591
TEST_0097,136.74974
TEST_0098,187.29329
TEST_0099,170.00977
TEST_0100,12.714758
TEST_0101,99.74483
TEST_0102,186.20349
TEST_0103,163.1466
TEST_0104,63.984814
TEST_0105,167.24382
TEST_0106,36.804005
TEST_0107,20.403307
TEST_0108,186.49243
TEST_0109,29.100555
TEST_0110,111.43173
TEST_0111,185.88419
TEST_0112,48.14459
TEST_0113,146.83676
TEST_0114,56.67938
TEST_0115,81.3404
